Episode,Epsilon,Total Reward,Loss,Steps,Collisions,Exit Reason
48,0.7861544476842928,-464.0,2204.436554259647,22,5,Collision tolerance exceeded
49,0.7822236754458713,-260.0,3309.081382219006,36,5,Collision tolerance exceeded
50,0.778312557068642,-522.0,3236.9475217601553,35,5,Collision tolerance exceeded
51,0.7744209942832988,-1330.0,3774.08680957216,41,5,Collision tolerance exceeded
52,0.7705488893118823,-1212.0,3532.8601654200925,41,5,Collision tolerance exceeded
53,0.7666961448653229,-640.0,3321.28993082786,34,5,Collision tolerance exceeded
54,0.7628626641409962,-1240.0,2975.937856696027,34,5,Collision tolerance exceeded
55,0.7590483508202912,-2736.0,7099.063422310517,78,5,Collision tolerance exceeded
56,0.7552531090661897,-1074.0,2639.937103093421,27,5,Collision tolerance exceeded
57,0.7514768435208588,-570.0,2185.278105408072,21,5,Collision tolerance exceeded
58,0.7477194593032545,-378.0,1691.898601862395,21,5,Collision tolerance exceeded
59,0.7439808620067382,-490.0,2632.2110751576047,29,5,Collision tolerance exceeded
60,0.7402609576967045,-1086.0,2275.065244469999,29,5,Collision tolerance exceeded
61,0.736559652908221,-1352.0,1944.0903651764966,22,5,Collision tolerance exceeded
62,0.7328768546436799,-630.0,2459.7562972682013,25,5,Collision tolerance exceeded
63,0.7292124703704616,-672.0,2390.609616768602,28,5,Collision tolerance exceeded
64,0.7255664080186093,-3230.0,4890.653782102121,51,5,Collision tolerance exceeded
65,0.7219385759785162,-2100.0,4686.391620104761,54,5,Collision tolerance exceeded
66,0.7183288830986236,-888.0,4631.031787323758,50,5,Collision tolerance exceeded
67,0.7147372386831305,-2896.0,5216.269173396646,56,5,Collision tolerance exceeded
68,0.7111635524897149,-1698.0,3317.7835650256966,37,5,Collision tolerance exceeded
69,0.7076077347272662,-2832.0,5474.469646482594,60,5,Collision tolerance exceeded
70,0.7040696960536299,-1220.0,3115.504939406961,34,5,Collision tolerance exceeded
71,0.7005493475733617,-1698.0,6025.511876393243,63,5,Collision tolerance exceeded
72,0.697046600835495,-816.0,3572.0105633295634,38,5,Collision tolerance exceeded
73,0.6935613678313175,-2006.0,4205.750693491122,47,5,Collision tolerance exceeded
74,0.6900935609921609,-2232.0,4323.816192957496,47,5,Collision tolerance exceeded
75,0.6866430931872001,-902.0,6030.763134328143,62,5,Collision tolerance exceeded
76,0.6832098777212641,-1586.0,5276.305268902992,57,5,Collision tolerance exceeded
77,0.6797938283326578,-1312.0,2643.692742826741,29,5,Collision tolerance exceeded
78,0.6763948591909945,-2048.0,4300.888490900032,44,5,Collision tolerance exceeded
79,0.6730128848950395,-2202.0,5802.372018029834,61,5,Collision tolerance exceeded
80,0.6696478204705644,-3166.0,6746.215576924786,71,5,Collision tolerance exceeded
81,0.6662995813682115,-1730.0,5126.130838326017,53,5,Collision tolerance exceeded
82,0.6629680834613705,-2184.0,6179.928746677908,64,5,Collision tolerance exceeded
83,0.6596532430440636,-3498.0,7782.975049894285,81,5,Collision tolerance exceeded
84,0.6563549768288433,-2548.0,5310.699601628956,56,5,Collision tolerance exceeded
85,0.653073201944699,-1882.0,3056.5168177124106,32,5,Collision tolerance exceeded
86,0.6498078359349755,-790.0,3974.5327562464163,43,5,Collision tolerance exceeded
87,0.6465587967553006,-1178.0,6091.905575058394,67,5,Collision tolerance exceeded
88,0.6433260027715241,-1302.0,1999.3384067058453,21,5,Collision tolerance exceeded
89,0.6401093727576664,-918.0,2023.7256163053453,23,5,Collision tolerance exceeded
90,0.6369088258938781,-2194.0,3725.264052421136,41,5,Collision tolerance exceeded
91,0.6337242817644086,-4710.0,7554.83811610188,79,5,Collision tolerance exceeded
92,0.6305556603555866,-686.0,4828.916212727225,51,5,Collision tolerance exceeded
93,0.6274028820538087,-1046.0,8276.336411984947,85,5,Collision tolerance exceeded
94,0.6242658676435396,-284.0,1901.0896121216786,22,5,Collision tolerance exceeded
95,0.6211445383053219,-626.0,3630.3215830473073,37,5,Collision tolerance exceeded
96,0.6180388156137953,-578.0,3153.3241295203807,31,5,Collision tolerance exceeded
97,0.6149486215357263,-474.0,2967.590717525073,33,5,Collision tolerance exceeded
98,0.6118738784280476,-2662.0,5366.796599218094,55,5,Collision tolerance exceeded
99,0.6088145090359074,-1754.0,4284.765885865943,45,5,Collision tolerance exceeded
100,0.6057704364907278,-2296.0,3705.8707185824433,38,5,Collision tolerance exceeded
101,0.6027415843082742,-370.0,2190.7089692147383,23,5,Collision tolerance exceeded
102,0.5997278763867329,-572.0,2343.473796482183,24,5,Collision tolerance exceeded
103,0.5967292370047992,-978.0,3266.540686610584,35,5,Collision tolerance exceeded
104,0.5937455908197752,-2070.0,4951.605339424635,51,5,Collision tolerance exceeded
105,0.5907768628656763,-1096.0,3998.94079046952,44,5,Collision tolerance exceeded
106,0.5878229785513479,-2584.0,3344.213542390613,36,5,Collision tolerance exceeded
107,0.5848838636585911,-1466.0,3524.2791216015803,37,5,Collision tolerance exceeded
108,0.5819594443402982,-942.0,2392.3794522717317,25,5,Collision tolerance exceeded
109,0.5790496471185967,-1638.0,4023.301379499405,43,5,Collision tolerance exceeded
110,0.5761543988830038,-964.0,4110.81493810185,44,5,Collision tolerance exceeded
111,0.5732736268885887,-1526.0,4349.229247481873,45,5,Collision tolerance exceeded
112,0.5704072587541458,-1044.0,4727.0269298852245,50,5,Collision tolerance exceeded
113,0.567555222460375,-588.0,3241.107596556366,34,5,Collision tolerance exceeded
114,0.5647174463480732,-810.0,2689.9604582553657,27,5,Collision tolerance exceeded
115,0.5618938591163328,-1972.0,5003.842690653133,52,5,Collision tolerance exceeded
116,0.5590843898207511,-20.0,3229.3392224262284,34,5,Collision tolerance exceeded
117,0.5562889678716474,-1028.0,4159.8855655885645,44,5,Collision tolerance exceeded
118,0.5535075230322891,-1262.0,2970.2270832393465,31,5,Collision tolerance exceeded
119,0.5507399854171277,-664.0,4127.438622867964,44,5,Collision tolerance exceeded
120,0.547986285490042,-928.0,4210.365288873312,44,5,Collision tolerance exceeded
121,0.5452463540625918,-2158.0,5886.908485866473,62,5,Collision tolerance exceeded
122,0.5425201222922789,-458.0,2988.0002428089247,31,5,Collision tolerance exceeded
123,0.5398075216808175,-1400.0,3802.2436884992085,42,5,Collision tolerance exceeded
124,0.5371084840724134,-1834.0,5465.975560448748,61,5,Collision tolerance exceeded
125,0.5344229416520513,-642.0,2051.698628504471,22,5,Collision tolerance exceeded
126,0.531750826943791,-1894.0,3898.44822020667,43,5,Collision tolerance exceeded
127,0.5290920728090721,-2664.0,5637.890672011903,62,5,Collision tolerance exceeded
128,0.5264466124450268,-912.0,4559.242991921614,50,5,Collision tolerance exceeded
129,0.5238143793828016,-2808.0,5537.256244267401,60,5,Collision tolerance exceeded
130,0.5211953074858876,-2284.0,7460.479558564207,82,5,Collision tolerance exceeded
131,0.5185893309484582,-1850.0,5773.79720557823,59,5,Collision tolerance exceeded
132,0.5159963842937159,-852.0,5161.490965116961,56,5,Collision tolerance exceeded
133,0.5134164023722473,-6084.0,8184.112072128406,90,5,Collision tolerance exceeded
134,0.510849320360386,-1226.0,4351.875411670069,45,5,Collision tolerance exceeded
135,0.5082950737585841,-1926.0,4757.153044875231,49,5,Collision tolerance exceeded
136,0.5057535983897912,-3478.0,4585.340464101923,49,5,Collision tolerance exceeded
137,0.5032248303978422,-2136.0,4502.8052898354545,48,5,Collision tolerance exceeded
138,0.500708706245853,-792.0,2621.6981636272762,29,5,Collision tolerance exceeded
139,0.4982051627146237,-838.0,4743.061053550691,53,5,Collision tolerance exceeded
140,0.49571413690105054,-2488.0,4350.103366530102,44,5,Collision tolerance exceeded
141,0.4932355662165453,-1310.0,5248.83592087099,55,5,Collision tolerance exceeded
142,0.4907693883854626,-1242.0,6837.777620431849,75,5,Collision tolerance exceeded
143,0.4883155414435353,-1382.0,3075.926650169755,35,5,Collision tolerance exceeded
144,0.4858739637363176,-2448.0,7065.362614677646,77,5,Collision tolerance exceeded
145,0.483444593917636,-170.0,3439.025726775133,37,5,Collision tolerance exceeded
146,0.4810273709480478,-2696.0,4332.484366828693,48,5,Collision tolerance exceeded
147,0.47862223409330756,-2634.0,7834.909770817531,86,5,Collision tolerance exceeded
148,0.47622912292284103,-3924.0,6331.703994847225,69,5,Collision tolerance exceeded
149,0.4738479773082268,-1100.0,3122.279099942555,32,5,Collision tolerance exceeded
150,0.47147873742168567,-2406.0,6614.857754294551,69,5,Collision tolerance exceeded
151,0.46912134373457726,-1188.0,2095.3818544572496,24,5,Collision tolerance exceeded
152,0.46677573701590436,-430.0,4494.008812691765,49,5,Collision tolerance exceeded
153,0.46444185833082485,-1050.0,5553.7250462330985,61,5,Collision tolerance exceeded
154,0.46211964903917074,-960.0,3665.7869519265805,38,5,Collision tolerance exceeded
155,0.4598090507939749,-1484.0,9864.001073951225,108,5,Collision tolerance exceeded
156,0.457510005540005,-5052.0,6163.710037383168,68,5,Collision tolerance exceeded
157,0.45522245551230495,-5844.0,5885.225197971139,68,5,Collision tolerance exceeded
158,0.4529463432347434,-1876.0,5518.867141028006,60,5,Collision tolerance exceeded
159,0.4506816115185697,-3372.0,5107.917580982892,54,5,Collision tolerance exceeded
160,0.4484282034609769,-6278.0,8114.949063024011,89,5,Collision tolerance exceeded
161,0.446186062443672,-1156.0,2762.614881037388,32,5,Collision tolerance exceeded
162,0.4439551321314536,-546.0,6480.835337000051,67,5,Collision tolerance exceeded
163,0.4417353564707963,-4330.0,5919.330188795211,63,5,Collision tolerance exceeded
164,0.43952667968844233,-3798.0,4755.773621014894,53,5,Collision tolerance exceeded
165,0.43732904629000013,-2740.0,4612.234593162521,46,5,Collision tolerance exceeded
166,0.4351424010585501,-246.0,1794.2995973013817,19,5,Collision tolerance exceeded
167,0.43296668905325736,-2240.0,3003.9288066775885,32,5,Collision tolerance exceeded
168,0.43080185560799106,-1030.0,3536.135919720213,37,5,Collision tolerance exceeded
169,0.4286478463299511,-4444.0,9689.469201786173,102,5,Collision tolerance exceeded
170,0.42650460709830135,-718.0,6177.580578082728,63,5,Collision tolerance exceeded
171,0.42437208406280985,-206.0,3478.145610817259,37,5,Collision tolerance exceeded
172,0.4222502236424958,-458.0,1946.0264320909723,21,5,Collision tolerance exceeded
173,0.42013897252428334,-404.0,3112.1468788735683,34,5,Collision tolerance exceeded
174,0.4180382776616619,-1532.0,3244.0639744211394,36,5,Collision tolerance exceeded
175,0.4159480862733536,-1476.0,8217.615398673397,86,5,Collision tolerance exceeded
176,0.41386834584198684,-712.0,3277.428916697617,36,5,Collision tolerance exceeded
177,0.4117990041127769,-916.0,3512.9056198094895,38,5,Collision tolerance exceeded
178,0.40974000909221303,-1224.0,3146.809801006926,32,5,Collision tolerance exceeded
179,0.40769130904675194,-1198.0,3613.153640595761,37,5,Collision tolerance exceeded
180,0.40565285250151817,-424.0,3222.0759370917867,34,5,Collision tolerance exceeded
181,0.4036245882390106,-590.0,4286.059044134447,45,5,Collision tolerance exceeded
182,0.4016064652978155,-898.0,6085.702492808658,65,5,Collision tolerance exceeded
183,0.3995984329713264,-1318.0,3261.8738295969906,35,5,Collision tolerance exceeded
184,0.3976004408064698,-1492.0,7767.42620958477,80,5,Collision tolerance exceeded
185,0.39561243860243744,-2570.0,3834.992306799729,41,5,Collision tolerance exceeded
186,0.3936343764094253,-3084.0,9941.048754219393,104,5,Collision tolerance exceeded
187,0.39166620452737816,-134.0,3748.8471800528155,41,5,Collision tolerance exceeded
188,0.3897078735047413,-356.0,4847.751074100537,51,5,Collision tolerance exceeded
189,0.3877593341372176,-308.0,3251.100802202189,36,5,Collision tolerance exceeded
190,0.3858205374665315,-2580.0,4956.4553957703065,51,5,Collision tolerance exceeded
191,0.38389143477919885,-1548.0,3043.7460010964924,32,5,Collision tolerance exceeded
192,0.3819719776053028,-978.0,3763.404503885804,41,5,Collision tolerance exceeded
193,0.3800621177172763,-2626.0,3231.2086524015403,35,5,Collision tolerance exceeded
194,0.37816180712868996,-776.0,6698.426657533465,70,5,Collision tolerance exceeded
195,0.37627099809304654,-8124.0,10355.619962967992,108,5,Collision tolerance exceeded
196,0.3743896431025813,-1584.0,4741.746673826572,50,5,Collision tolerance exceeded
197,0.37251769488706843,-2084.0,5119.207100250183,56,5,Collision tolerance exceeded
198,0.3706551064126331,-1686.0,4482.367161252363,47,5,Collision tolerance exceeded
199,0.36880183088056995,-1814.0,6537.4711122974495,70,5,Collision tolerance exceeded
200,0.3669578217261671,-2262.0,3898.978761277526,43,5,Collision tolerance exceeded
201,0.36512303261753626,-1972.0,5153.641682538398,56,5,Collision tolerance exceeded
202,0.3632974174544486,-1960.0,13637.721674809889,146,5,Collision tolerance exceeded
203,0.3614809303671764,-1074.0,3198.955552957309,35,5,Collision tolerance exceeded
204,0.3596735257153405,-1448.0,3174.7535431820365,32,5,Collision tolerance exceeded
205,0.3578751580867638,-1542.0,8797.074416407977,97,5,Collision tolerance exceeded
206,0.35608578229633,-2106.0,3027.6798140262604,31,5,Collision tolerance exceeded
207,0.3543053533848483,-4720.0,12131.031201824146,126,5,Collision tolerance exceeded
208,0.35253382661792404,-9656.0,10381.216554627337,108,5,Collision tolerance exceeded
209,0.3507711574848344,-1214.0,5758.57713857945,59,5,Collision tolerance exceeded
210,0.34901730169741024,-366.0,4702.1386415526495,49,5,Collision tolerance exceeded
211,0.3472722151889232,-2452.0,5662.101471966271,60,5,Collision tolerance exceeded
212,0.3455358541129786,-1712.0,3541.734265044441,36,5,Collision tolerance exceeded
213,0.3438081748424137,-3998.0,14300.777497022824,150,3,Max steps reached
214,0.3420891339682016,-2102.0,7779.59632004124,83,5,Collision tolerance exceeded
215,0.3403786882983606,-2106.0,3592.7435456096086,37,5,Collision tolerance exceeded
216,0.3386767948568688,6.0,11568.212870620748,119,1,Goal reached
217,0.33698341088258443,-678.0,4827.700614381722,48,5,Collision tolerance exceeded
218,0.3352984938281715,-2162.0,5011.46718695871,51,5,Collision tolerance exceeded
219,0.33362200135903064,-342.0,4862.837750284503,53,5,Collision tolerance exceeded
220,0.33195389135223546,-7020.0,14380.61229709083,150,2,Max steps reached
221,0.3302941218954743,-2902.0,3901.734065842098,39,5,Collision tolerance exceeded
222,0.32864265128599696,-7134.0,13731.980042571202,139,5,Collision tolerance exceeded
223,0.326999438029567,-3810.0,6372.844358096358,63,5,Collision tolerance exceeded
224,0.3253644408394192,-360.0,7213.901260923516,71,5,Collision tolerance exceeded
225,0.3237376186352221,-1294.0,5629.751216265794,59,5,Collision tolerance exceeded
226,0.322118930542046,-892.0,11275.622391659213,114,5,Collision tolerance exceeded
227,0.32050833588933575,-2690.0,7142.25547608913,71,5,Collision tolerance exceeded
228,0.31890579420988907,-4396.0,5605.9928962233,56,5,Collision tolerance exceeded
229,0.3173112652388396,-808.0,5938.096002608403,60,5,Collision tolerance exceeded
230,0.3157247089126454,36.0,7464.2873132898085,74,2,Goal reached
231,0.3141460853680822,-5018.0,6044.950574483297,61,5,Collision tolerance exceeded
232,0.3125753549412418,-4338.0,8080.4752488294,79,5,Collision tolerance exceeded
233,0.31101247816653554,-3292.0,5325.498016112549,56,5,Collision tolerance exceeded
234,0.30945741577570285,-468.0,2292.957781944635,22,5,Collision tolerance exceeded
235,0.3079101286968243,-1122.0,3868.4884744220544,39,5,Collision tolerance exceeded
236,0.3063705780533402,-528.0,9001.136036894783,90,5,Collision tolerance exceeded
237,0.30483872516307353,-3948.0,9911.423779293345,101,5,Collision tolerance exceeded
238,0.3033145315372582,-1752.0,3916.9411924091864,42,5,Collision tolerance exceeded
239,0.3017979588795719,-1134.0,8144.220549893614,83,5,Collision tolerance exceeded
240,0.30028896908517405,-1346.0,9563.56549275191,101,1,Goal reached
241,0.2987875242397482,-6950.0,8376.936832409581,85,5,Collision tolerance exceeded
242,0.29729358661854943,-1598.0,3065.1164749876752,30,5,Collision tolerance exceeded
243,0.29580711868545667,-2226.0,12585.755042612778,123,5,Collision tolerance exceeded
244,0.2943280830920294,-4236.0,5311.7550532371515,52,5,Collision tolerance exceeded
245,0.29285644267656924,-2300.0,3796.4912701025737,38,5,Collision tolerance exceeded
246,0.2913921604631864,-3600.0,15196.970952522199,150,0,Max steps reached
247,0.28993519966087045,-2680.0,15039.022966648638,150,4,Max steps reached
248,0.2884855236625661,-2750.0,11657.729918089644,113,5,Collision tolerance exceeded
249,0.28704309604425327,-2676.0,9784.420329824083,98,5,Collision tolerance exceeded
250,0.285607880564032,-2534.0,8492.271876585197,85,5,Collision tolerance exceeded
251,0.28417984116121187,-2428.0,10088.415148467262,76,5,Collision tolerance exceeded
252,0.2827589419554058,-2956.0,13244.226226236671,102,5,Collision tolerance exceeded
253,0.28134514724562876,-482.0,10210.739698228197,78,5,Collision tolerance exceeded
254,0.2799384215094006,-418.0,8877.93266498159,66,5,Collision tolerance exceeded
255,0.27853872940185365,-332.0,8364.836441927058,66,1,Goal reached
256,0.27714603575484437,-1248.0,7760.7621976978135,61,5,Collision tolerance exceeded
257,0.2757603055760701,-2788.0,11467.01015748108,87,5,Collision tolerance exceeded
258,0.2743815040481898,-6918.0,10099.36673600406,81,5,Collision tolerance exceeded
259,0.2730095965279488,-4530.0,7008.37566336632,59,5,Collision tolerance exceeded
260,0.27164454854530906,-1878.0,13233.463959292229,105,5,Collision tolerance exceeded
261,0.2702863258025825,-1010.0,9963.61386653879,81,5,Collision tolerance exceeded
262,0.2689348941735696,-3710.0,10227.766850136235,81,5,Collision tolerance exceeded
263,0.26759021970270175,-4236.0,15831.444040434711,128,5,Collision tolerance exceeded
264,0.2662522686041882,-494.0,8445.207355216102,67,5,Collision tolerance exceeded
265,0.2649210072611673,-1672.0,7278.745075224937,60,5,Collision tolerance exceeded
266,0.26359640222486147,-158.0,5595.373505607879,45,5,Collision tolerance exceeded
267,0.26227842021373715,-172.0,5737.787219275034,46,5,Collision tolerance exceeded
268,0.2609670281126685,-1216.0,7960.236878940585,67,5,Collision tolerance exceeded
269,0.25966219297210513,-4094.0,6401.47640114817,49,5,Collision tolerance exceeded
270,0.2583638820072446,-1782.0,10530.103025413526,87,5,Collision tolerance exceeded
271,0.2570720625972084,-4250.0,8587.59478586005,71,5,Collision tolerance exceeded
272,0.25578670228422234,116.0,5455.698684680629,47,5,Collision tolerance exceeded
273,0.25450776877280124,-1788.0,9107.188594940988,72,5,Collision tolerance exceeded
274,0.2532352299289372,-2494.0,5143.3896950675535,41,5,Collision tolerance exceeded
275,0.2519690537792925,-2840.0,5758.666472750094,46,5,Collision tolerance exceeded
276,0.2507092085103961,-2774.0,8195.359431535806,72,5,Collision tolerance exceeded
277,0.2494556624678441,-4612.0,7908.1137880178685,66,5,Collision tolerance exceeded
278,0.24820838415550486,-704.0,7753.089987473977,60,3,Goal reached
279,0.24696734223472733,-3428.0,5565.863657551634,48,5,Collision tolerance exceeded
280,0.2457325055235537,-2188.0,15152.734919468447,122,5,Collision tolerance exceeded
281,0.24450384299593592,-392.0,4646.998523556909,38,5,Collision tolerance exceeded
282,0.24328132378095624,-1668.0,8156.661931213245,64,5,Collision tolerance exceeded
283,0.24206491716205145,-1214.0,8101.133204203525,67,5,Collision tolerance exceeded
284,0.2408545925762412,-2420.0,7701.403835522054,62,2,Goal reached
285,0.23965031961336,-2214.0,3909.2901865381837,33,5,Collision tolerance exceeded
286,0.2384520680152932,-646.0,7293.004821783306,63,5,Collision tolerance exceeded
287,0.23725980767521673,-6456.0,18658.781685033293,150,5,Max steps reached
288,0.23607350863684065,-5832.0,12859.075190211126,104,5,Collision tolerance exceeded
289,0.23489314109365644,-760.0,9693.179769695886,78,5,Collision tolerance exceeded
290,0.23371867538818816,-250.0,7285.021799226854,59,5,Collision tolerance exceeded
291,0.23255008201124722,-1716.0,4145.96610315125,34,5,Collision tolerance exceeded
292,0.231387331601191,-3516.0,5721.21314783311,46,5,Collision tolerance exceeded
293,0.23023039494318503,-176.0,13780.53598493128,112,2,Goal reached
294,0.2290792429684691,-2200.0,8353.089213422312,72,5,Collision tolerance exceeded
295,0.22793384675362674,-240.0,5664.722773287337,50,5,Collision tolerance exceeded
296,0.22679417751985861,-538.0,6199.201308980936,51,5,Collision tolerance exceeded
297,0.22566020663225933,-3380.0,9257.10729710755,78,5,Collision tolerance exceeded
298,0.22453190559909803,-1286.0,8385.954489070611,69,5,Collision tolerance exceeded
299,0.22340924607110255,-1740.0,16649.35400314312,135,5,Collision tolerance exceeded
300,0.22229219984074702,-6276.0,8699.628193998808,74,5,Collision tolerance exceeded
301,0.2211807388415433,-1392.0,6342.826270250118,52,5,Collision tolerance exceeded
302,0.22007483514733558,-790.0,10828.08093863831,85,5,Collision tolerance exceeded
303,0.2189744609715989,-310.0,6050.483956194825,47,5,Collision tolerance exceeded
304,0.2178795886667409,-1606.0,7741.822868237168,63,5,Collision tolerance exceeded
305,0.2167901907234072,-932.0,6113.859768802664,48,5,Collision tolerance exceeded
306,0.21570623976979014,-1060.0,5749.983572731908,48,5,Collision tolerance exceeded
307,0.21462770857094118,-2556.0,5578.010935839491,44,5,Collision tolerance exceeded
308,0.21355457002808648,-7258.0,12232.953164234517,101,5,Collision tolerance exceeded
309,0.21248679717794605,-1418.0,8061.195755723014,67,5,Collision tolerance exceeded
310,0.21142436319205632,-4192.0,6369.253784293983,54,5,Collision tolerance exceeded
311,0.21036724137609603,-5302.0,7819.899951891109,65,5,Collision tolerance exceeded
312,0.20931540516921554,-1834.0,8301.566238714904,68,5,Collision tolerance exceeded
313,0.20826882814336947,-412.0,2987.5775353326753,26,5,Collision tolerance exceeded
314,0.20722748400265262,-410.0,3984.1802522879275,35,5,Collision tolerance exceeded
315,0.20619134658263935,-58.0,7991.247346314942,68,5,Collision tolerance exceeded
316,0.20516038984972615,-1372.0,10497.084664646174,90,5,Collision tolerance exceeded
317,0.2041345879004775,-3254.0,11212.442122488155,94,5,Collision tolerance exceeded
318,0.2031139149609751,-4710.0,7301.7418303349905,65,5,Collision tolerance exceeded
319,0.20209834538617025,-2084.0,6213.910096870804,54,5,Collision tolerance exceeded
320,0.2010878536592394,-870.0,7905.485306020137,69,5,Collision tolerance exceeded
321,0.2000824143909432,-1168.0,6681.818687493367,56,5,Collision tolerance exceeded
322,0.19908200231898848,-5934.0,8478.599443088355,71,5,Collision tolerance exceeded
323,0.19808659230739353,-3234.0,5206.035847801148,43,5,Collision tolerance exceeded
324,0.19709615934585656,-3638.0,9389.786800154023,80,5,Collision tolerance exceeded
325,0.19611067854912728,-2276.0,5088.53426373726,42,5,Collision tolerance exceeded
326,0.19513012515638165,-1938.0,4988.879624895157,42,5,Collision tolerance exceeded
327,0.19415447453059972,-116.0,1723.054172160887,14,5,Collision tolerance exceeded
328,0.19318370215794672,-2534.0,16609.100917746815,140,5,Collision tolerance exceeded
329,0.192217783647157,-412.0,18179.197210212038,150,0,Max steps reached
330,0.1912566947289212,-222.0,5242.850129514077,45,1,Goal reached
331,0.1903004112552766,-2830.0,11739.407971395072,95,3,Goal reached
332,0.18934890919900021,-1544.0,5873.527256129805,48,2,Goal reached
333,0.18840216465300522,-3930.0,5966.617943136859,49,5,Collision tolerance exceeded
334,0.18746015382974018,-4472.0,18024.381064265333,150,2,Max steps reached
335,0.1865228530605915,-8220.0,16341.750380591127,136,5,Collision tolerance exceeded
336,0.18559023879528855,-50.0,5999.310908574935,51,5,Collision tolerance exceeded
337,0.1846622876013121,-2116.0,14617.117586320286,122,5,Collision tolerance exceeded
338,0.18373897616330553,-790.0,6443.44284143365,54,5,Collision tolerance exceeded
339,0.182820281282489,-258.0,8152.221756264001,69,5,Collision tolerance exceeded
340,0.18190617987607657,-844.0,5651.562390458283,48,5,Collision tolerance exceeded
341,0.18099664897669618,-12.0,4749.939041735815,44,5,Collision tolerance exceeded
342,0.1800916657318127,-1228.0,9264.333992258287,80,5,Collision tolerance exceeded
343,0.17919120740315364,-2266.0,4324.314685917796,39,5,Collision tolerance exceeded
344,0.17829525136613786,-4794.0,8626.479829759652,73,5,Collision tolerance exceeded
