Episode,Epsilon,Total Reward,Loss,Steps,Collisions,Exit Reason
235,0.3079101286968243,-1358.0,4183.535145444725,29,5,Collision tolerance exceeded
236,0.3063705780533402,-960.0,5703.958785372035,40,5,Collision tolerance exceeded
237,0.30483872516307353,-120.0,4144.476601744771,30,5,Collision tolerance exceeded
238,0.3033145315372582,46.0,4360.275759605812,29,5,Collision tolerance exceeded
239,0.3017979588795719,-802.0,14968.580034797718,94,5,Collision tolerance exceeded
240,0.30028896908517405,-152.0,7417.793507266295,44,5,Collision tolerance exceeded
241,0.2987875242397482,-614.0,4008.421713523625,25,5,Collision tolerance exceeded
242,0.29729358661854943,60.0,6922.948671800799,48,5,Collision tolerance exceeded
243,0.29580711868545667,-324.0,3194.9348563226667,22,5,Collision tolerance exceeded
244,0.2943280830920294,102.0,3213.130890350753,21,5,Collision tolerance exceeded
245,0.29285644267656924,-54.0,2537.2602090410364,17,5,Collision tolerance exceeded
246,0.2913921604631864,-244.0,4189.541146716847,30,5,Collision tolerance exceeded
247,0.28993519966087045,-126.0,3857.10001542933,23,5,Collision tolerance exceeded
248,0.2884855236625661,-636.0,4969.693489057647,32,5,Collision tolerance exceeded
249,0.28704309604425327,110.0,4191.497294252833,27,5,Collision tolerance exceeded
250,0.285607880564032,-50.0,4262.252651414139,27,5,Collision tolerance exceeded
251,0.28417984116121187,-624.0,3944.263196446434,26,5,Collision tolerance exceeded
252,0.2827589419554058,-244.0,5136.007935686292,32,5,Collision tolerance exceeded
253,0.28134514724562876,-62.0,3856.9148035739727,25,5,Collision tolerance exceeded
254,0.2799384215094006,-446.0,3609.654107453982,25,5,Collision tolerance exceeded
255,0.27853872940185365,210.0,7000.7141589326875,48,5,Collision tolerance exceeded
256,0.27714603575484437,-262.0,6119.653023221129,45,5,Collision tolerance exceeded
257,0.2757603055760701,222.0,3264.172105032874,25,5,Collision tolerance exceeded
258,0.2743815040481898,-122.0,3845.613849194396,27,5,Collision tolerance exceeded
259,0.2730095965279488,-252.0,3242.5258748232773,20,5,Collision tolerance exceeded
260,0.27164454854530906,180.0,3309.30291289045,24,5,Collision tolerance exceeded
261,0.2702863258025825,-410.0,2751.3820214474026,19,5,Collision tolerance exceeded
262,0.2689348941735696,-2804.0,6602.60446694288,44,5,Collision tolerance exceeded
263,0.26759021970270175,-286.0,5713.71549401227,39,5,Collision tolerance exceeded
264,0.2662522686041882,-564.0,5026.909675607817,36,5,Collision tolerance exceeded
265,0.2649210072611673,-216.0,2622.9416625830618,18,5,Collision tolerance exceeded
266,0.26359640222486147,-260.0,4085.9785093592477,28,5,Collision tolerance exceeded
267,0.26227842021373715,-424.0,18611.60043080674,126,5,Collision tolerance exceeded
268,0.2609670281126685,102.0,4277.774088944788,31,5,Collision tolerance exceeded
269,0.25966219297210513,-374.0,5424.208004229591,35,5,Collision tolerance exceeded
270,0.2583638820072446,-826.0,12808.028249691883,95,5,Collision tolerance exceeded
271,0.2570720625972084,-2256.0,5521.54155878306,42,5,Collision tolerance exceeded
272,0.25578670228422234,44.0,3321.1024326798447,24,5,Collision tolerance exceeded
273,0.25450776877280124,-4396.0,7226.260376863562,56,5,Collision tolerance exceeded
274,0.2532352299289372,-2416.0,7804.3927522150025,58,5,Collision tolerance exceeded
275,0.2519690537792925,-748.0,4758.415896395137,34,5,Collision tolerance exceeded
276,0.2507092085103961,-6154.0,10193.439079851712,78,5,Collision tolerance exceeded
277,0.2494556624678441,-1644.0,15436.974957355293,116,5,Collision tolerance exceeded
278,0.24820838415550486,-2888.0,5782.291367091755,42,5,Collision tolerance exceeded
279,0.24696734223472733,-2520.0,5353.454738518827,43,5,Collision tolerance exceeded
280,0.2457325055235537,-416.0,20234.271645831806,150,0,Max steps reached
281,0.24450384299593592,-494.0,15060.57909118955,116,5,Collision tolerance exceeded
282,0.24328132378095624,-230.0,8130.041743325463,58,5,Collision tolerance exceeded
283,0.24206491716205145,-2130.0,11933.328140886504,93,5,Collision tolerance exceeded
284,0.2408545925762412,-156.0,9753.42685721218,67,5,Collision tolerance exceeded
285,0.23965031961336,-530.0,14543.245960355753,113,5,Collision tolerance exceeded
286,0.2384520680152932,212.0,7153.02217355619,52,5,Collision tolerance exceeded
287,0.23725980767521673,-222.0,11239.388756944241,89,5,Collision tolerance exceeded
288,0.23607350863684065,-116.0,11251.708925304378,84,5,Collision tolerance exceeded
289,0.23489314109365644,44.0,7768.325162761888,62,5,Collision tolerance exceeded
290,0.23371867538818816,66.0,3846.2835476666523,27,5,Collision tolerance exceeded
291,0.23255008201124722,-202.0,7149.164925666741,56,5,Collision tolerance exceeded
292,0.231387331601191,24.0,7135.519054951321,58,5,Collision tolerance exceeded
293,0.23023039494318503,-114.0,7959.970845267878,66,5,Collision tolerance exceeded
294,0.2290792429684691,-128.0,9069.483890423711,71,5,Collision tolerance exceeded
295,0.22793384675362674,94.0,7601.993416804509,62,5,Collision tolerance exceeded
296,0.22679417751985861,-2546.0,4889.039003834353,39,5,Collision tolerance exceeded
297,0.22566020663225933,-2322.0,11624.460279669212,91,5,Collision tolerance exceeded
298,0.22453190559909803,-328.0,3275.6996660777086,26,5,Collision tolerance exceeded
299,0.22340924607110255,2.0,8710.919625487026,72,5,Collision tolerance exceeded
300,0.22229219984074702,172.0,13322.656414306955,106,5,Collision tolerance exceeded
301,0.2211807388415433,-3094.0,13911.967245652115,128,5,Collision tolerance exceeded
302,0.22007483514733558,-776.0,8691.667586432563,76,5,Collision tolerance exceeded
303,0.2189744609715989,-186.0,6504.364472322959,59,5,Collision tolerance exceeded
304,0.2178795886667409,-2450.0,3465.272875627935,33,5,Collision tolerance exceeded
305,0.2167901907234072,-438.0,11745.505033057194,101,5,Collision tolerance exceeded
306,0.21570623976979014,238.0,7772.179320376142,69,5,Collision tolerance exceeded
307,0.21462770857094118,-1904.0,7929.440315151922,68,5,Collision tolerance exceeded
308,0.21355457002808648,86.0,5946.8582783641305,51,5,Collision tolerance exceeded
309,0.21248679717794605,-2558.0,3937.1112795997324,37,5,Collision tolerance exceeded
310,0.21142436319205632,-3798.0,8524.654374653732,77,5,Collision tolerance exceeded
311,0.21036724137609603,114.0,4779.96183278079,46,5,Collision tolerance exceeded
312,0.20931540516921554,-3466.0,5389.204213249075,47,5,Collision tolerance exceeded
313,0.20826882814336947,-3838.0,5327.742194524899,51,5,Collision tolerance exceeded
314,0.20722748400265262,-68.0,6574.784398341287,61,5,Collision tolerance exceeded
315,0.20619134658263935,-1104.0,16514.312507191156,150,5,Max steps reached
316,0.20516038984972615,-342.0,4374.399456364261,37,5,Collision tolerance exceeded
317,0.2041345879004775,4.0,6422.9176244082155,64,5,Collision tolerance exceeded
318,0.2031139149609751,-1036.0,11853.660005687603,107,5,Collision tolerance exceeded
319,0.20209834538617025,-50.0,6849.464831014068,66,5,Collision tolerance exceeded
320,0.2010878536592394,-94.0,7682.690366347494,75,5,Collision tolerance exceeded
321,0.2000824143909432,122.0,8258.84957700373,81,5,Collision tolerance exceeded
322,0.19908200231898848,236.0,5714.955281537602,50,5,Collision tolerance exceeded
323,0.19808659230739353,-216.0,6173.786036787176,60,5,Collision tolerance exceeded
324,0.19709615934585656,194.0,10392.311037521275,101,1,Goal reached
325,0.19611067854912728,286.0,4145.452266617059,43,5,Collision tolerance exceeded
326,0.19513012515638165,54.0,4249.8406469555275,45,5,Collision tolerance exceeded
327,0.19415447453059972,-1326.0,8299.833509071788,80,5,Collision tolerance exceeded
328,0.19318370215794672,-188.0,8758.302479209504,89,5,Collision tolerance exceeded
329,0.192217783647157,-300.0,4732.25087587377,52,5,Collision tolerance exceeded
330,0.1912566947289212,110.0,13982.816464768879,143,5,Collision tolerance exceeded
331,0.1903004112552766,46.0,4424.233601786715,43,5,Collision tolerance exceeded
332,0.18934890919900021,186.0,6438.320786316767,65,5,Collision tolerance exceeded
333,0.18840216465300522,-804.0,14719.705912116948,150,0,Max steps reached
334,0.18746015382974018,-132.0,3411.989057206041,36,5,Collision tolerance exceeded
335,0.1865228530605915,-822.0,2746.290711442137,33,5,Collision tolerance exceeded
336,0.18559023879528855,-108.0,4005.5918170839395,48,5,Collision tolerance exceeded
337,0.1846622876013121,-86.0,4902.48328452583,51,5,Collision tolerance exceeded
338,0.18373897616330553,126.0,2966.7139195372297,33,5,Collision tolerance exceeded
339,0.182820281282489,0.0,5068.531722423675,62,5,Collision tolerance exceeded
340,0.18190617987607657,-98.0,2756.9003598330933,29,5,Collision tolerance exceeded
341,0.18099664897669618,-742.0,8947.558520247409,102,5,Collision tolerance exceeded
342,0.1800916657318127,-2.0,4086.4362013347504,41,5,Collision tolerance exceeded
343,0.17919120740315364,-388.0,8364.69828989642,86,5,Collision tolerance exceeded
344,0.17829525136613786,-3066.0,11960.869662342204,125,5,Collision tolerance exceeded
345,0.17740377510930716,-234.0,4378.105994436637,45,5,Collision tolerance exceeded
346,0.17651675623376062,-218.0,6800.294208473919,73,5,Collision tolerance exceeded
347,0.1756341724525918,-896.0,13935.381475660839,150,0,Max steps reached
