Episode,Epsilon,Total Reward,Loss,Steps,Collisions,Exit Reason
617,0.04537752660798141,456.0,1220.0077671130803,28,1,Goal reached
618,0.0451506389749415,48.0,2831.3480616693873,60,5,Collision tolerance exceeded
619,0.044924885780066794,230.0,2551.1110039845107,47,1,Goal reached
620,0.04470026135116646,-3062.0,2266.139128044367,43,1,Goal reached
621,0.04447676004441063,314.0,5186.69248395574,91,1,Goal reached
622,0.04425437624418858,430.0,1904.15371687657,43,1,Goal reached
623,0.04403310436296763,-2100.0,2737.611758965686,50,5,Collision tolerance exceeded
624,0.043812938841152796,-3296.0,2670.3865678936095,48,1,Goal reached
625,0.04359387414694703,506.0,2436.8716558105634,41,1,Goal reached
626,0.043375904776212296,478.0,2273.333092704785,43,1,Goal reached
627,0.043159025252331236,374.0,4443.565864347427,77,1,Goal reached
628,0.04294323012606958,466.0,2737.7021278166444,51,1,Goal reached
629,0.04272851397543923,332.0,4848.009516368053,82,1,Goal reached
630,0.04251487140556204,-1048.0,4828.713484856786,84,1,Goal reached
631,0.04230229704853423,432.0,5286.318945193856,94,1,Goal reached
632,0.04209078556329156,390.0,3882.727509060947,77,1,Goal reached
633,0.0418803316354751,546.0,2189.1747493656903,41,1,Goal reached
634,0.041670929977297724,56.0,3187.998244306894,58,1,Goal reached
635,0.04146257532741124,470.0,1947.1220486682582,41,1,Goal reached
636,0.04125526245077418,370.0,3091.490721307209,47,1,Goal reached
637,0.04104898613852031,436.0,2133.3985655639863,34,1,Goal reached
638,0.04084374120782771,-790.0,3569.655385636198,65,5,Collision tolerance exceeded
639,0.04063952250178857,392.0,5240.667912347725,88,1,Goal reached
640,0.04043632488927963,492.0,3244.61674911206,60,1,Goal reached
641,0.04023414326483323,214.0,2926.3988471851453,57,2,Goal reached
642,0.040032972548509065,-824.0,2102.3159906068377,40,5,Collision tolerance exceeded
643,0.03983280768576652,-1102.0,2604.8262510980185,43,5,Collision tolerance exceeded
644,0.03963364364733769,252.0,4173.088669908302,68,1,Goal reached
645,0.039435475429100995,512.0,2249.3694901276444,44,1,Goal reached
646,0.03923829805195549,366.0,4701.1355195886235,81,1,Goal reached
647,0.03904210656169572,-4182.0,6110.25672617356,95,4,Goal reached
648,0.03884689602888724,436.0,2348.1980600998486,36,1,Goal reached
649,0.0386526615487428,260.0,3473.7726867829765,58,1,Goal reached
650,0.03845939824099909,-1196.0,9802.535322790765,150,3,Max steps reached
651,0.03826710124979409,450.0,2341.785169352552,41,1,Goal reached
652,0.038075765743545126,402.0,2611.3978646220785,45,1,Goal reached
653,0.0378853869148274,348.0,4892.659476481731,88,1,Goal reached
654,0.03769595998025326,540.0,2569.7805362694335,44,1,Goal reached
655,0.03750748018035199,514.0,2289.453149964096,35,1,Goal reached
656,0.037319942779450235,-1876.0,2131.143866709049,38,5,Collision tolerance exceeded
657,0.037133343065552986,430.0,3159.033872287373,47,1,Goal reached
658,0.03694767635022522,232.0,3229.273459859288,56,5,Collision tolerance exceeded
659,0.036762937968474095,778.0,6195.969886453149,97,1,Goal reached
660,0.03657912327863173,242.0,2499.735860574619,43,1,Goal reached
661,0.036396227662238566,406.0,1740.263420873915,31,1,Goal reached
662,0.03621424652392737,344.0,1739.8329767785985,28,1,Goal reached
663,0.036033175291307735,500.0,1832.0747514356563,32,1,Goal reached
664,0.03585300941485119,532.0,4081.0676797668652,68,1,Goal reached
665,0.035673744367776934,362.0,1307.539571535147,27,1,Goal reached
666,0.03549537564593805,338.0,1854.122199311617,39,1,Goal reached
667,0.035317898767708356,306.0,2559.1474350265103,47,1,Goal reached
668,0.03514130927386981,444.0,4514.763407092905,66,1,Goal reached
669,0.03496560272750046,376.0,2321.774756883237,36,1,Goal reached
670,0.03479077471386296,428.0,2382.3596788057653,40,1,Goal reached
671,0.03461682084029365,454.0,1785.4010754066999,29,1,Goal reached
672,0.034443736736092176,554.0,2838.6950942757094,49,1,Goal reached
673,0.034271518052411715,538.0,2313.3589190452244,39,1,Goal reached
674,0.034100160462149656,538.0,3383.049782425812,55,1,Goal reached
675,0.03392965965983891,574.0,1941.450429395331,33,1,Goal reached
676,0.033760011361539714,436.0,1707.085330507022,30,1,Goal reached
677,0.03359121130473201,434.0,6443.052027647659,117,1,Goal reached
678,0.033423255248208356,520.0,7048.181138097242,118,1,Goal reached
679,0.03325613897196732,324.0,7402.195240005189,142,1,Goal reached
680,0.03308985827710748,466.0,4126.96024127994,67,1,Goal reached
681,0.032924408985721944,348.0,2205.907610113151,40,1,Goal reached
682,0.03275978694079333,400.0,7923.9252675740945,150,0,Max steps reached
683,0.032595988006089364,352.0,3188.585099820464,62,1,Goal reached
684,0.032433008066058915,450.0,1898.5628183876263,37,1,Goal reached
685,0.03227084302572862,440.0,1556.8692940607193,30,1,Goal reached
686,0.032109488810599975,420.0,2452.426533485547,36,1,Goal reached
687,0.031948941366546975,508.0,2429.807188898245,42,1,Goal reached
688,0.03178919665971424,438.0,2037.7476023359268,39,1,Goal reached
689,0.03163025067641567,674.0,2799.33871035419,51,1,Goal reached
690,0.03147209942303359,400.0,4466.664393308282,86,1,Goal reached
691,0.03131473892591842,476.0,1944.0983128208222,40,1,Goal reached
692,0.031158165231288826,526.0,2731.983305784065,59,1,Goal reached
693,0.03100237440513238,184.0,5927.945580731453,124,1,Goal reached
694,0.030847362533106718,596.0,2325.755370219549,46,1,Goal reached
695,0.030693125720441184,494.0,1729.7111660604005,33,1,Goal reached
696,0.030539660091838977,550.0,1985.6859204567209,37,1,Goal reached
697,0.03038696179137978,376.0,1195.9138219164765,28,1,Goal reached
698,0.030235026982422884,410.0,3085.1111227112356,55,1,Goal reached
699,0.030083851847510768,408.0,2262.958714571852,48,1,Goal reached
700,0.029933432588273214,524.0,3051.5579101954872,56,1,Goal reached
701,0.029783765425331846,632.0,6745.549973348392,142,1,Goal reached
702,0.029634846598205186,582.0,3421.8137134800922,71,1,Goal reached
703,0.02948667236521416,484.0,1781.543344097899,32,1,Goal reached
704,0.029339239003388088,-198.0,3252.622450359423,67,1,Goal reached
705,0.029192542808371146,18.0,4096.9987871669655,103,1,Goal reached
706,0.02904658009432929,514.0,1960.342723035185,37,1,Goal reached
707,0.028901347193857643,340.0,1785.3336302745768,40,1,Goal reached
708,0.028756840457888354,406.0,2184.0066256414957,47,1,Goal reached
709,0.02861305625559891,554.0,2258.1750137438007,49,1,Goal reached
710,0.028469990974320916,542.0,1874.2858544371807,45,1,Goal reached
711,0.02832764101944931,-196.0,1097.1297206514025,26,5,Collision tolerance exceeded
712,0.028186002814352063,492.0,3351.016004114722,76,1,Goal reached
713,0.0280450728002803,458.0,2108.4458440738526,47,1,Goal reached
714,0.0279048474362789,482.0,3308.893594087747,61,1,Goal reached
715,0.027765323199097504,548.0,2670.0696717133096,70,1,Goal reached
716,0.027626496583102015,536.0,2080.8476924163438,44,1,Goal reached
717,0.027488364100186506,514.0,5192.91899308076,111,1,Goal reached
718,0.027350922279685573,444.0,1785.1078743336784,40,1,Goal reached
719,0.027214167668287145,272.0,7260.617508517507,150,0,Max steps reached
720,0.02707809682994571,426.0,1886.7299294300615,47,1,Goal reached
721,0.02694270634579598,352.0,6115.492001025694,150,0,Max steps reached
722,0.026807992814067,304.0,5806.555158300609,134,1,Goal reached
723,0.026673952849996664,396.0,6083.0142803326935,150,0,Max steps reached
724,0.02654058308574668,446.0,3507.059426039518,87,1,Goal reached
725,0.026407880170317945,348.0,5972.294526068927,150,0,Max steps reached
726,0.026275840769466357,-874.0,2089.7453618620502,57,5,Collision tolerance exceeded
727,0.026144461565619025,258.0,4178.724984308755,105,1,Goal reached
728,0.02601373925779093,422.0,2060.9562431845097,57,1,Goal reached
729,0.025883670561501974,-56.0,6111.441337021669,150,0,Max steps reached
730,0.025754252208694463,402.0,2939.7471646097792,63,1,Goal reached
731,0.02562548094765099,440.0,3768.5621301659867,108,1,Goal reached
732,0.025497353542912736,-3308.0,1765.0492759581687,46,2,Goal reached
733,0.02536986677519817,392.0,3206.1655527306857,96,1,Goal reached
734,0.02524301744132218,616.0,3628.3854716771616,96,1,Goal reached
735,0.025116802354115567,410.0,1150.9506700346305,29,1,Goal reached
736,0.024991218342344988,68.0,6110.205165800721,150,0,Max steps reached
737,0.024866262250633264,-254.0,2356.213697671538,65,1,Goal reached
738,0.024741930939380097,492.0,1314.7849125558964,38,1,Goal reached
739,0.024618221284683196,424.0,2123.3012616173487,48,1,Goal reached
740,0.02449513017825978,554.0,1803.6670645918393,43,1,Goal reached
741,0.02437265452736848,190.0,2187.906268155464,63,1,Goal reached
742,0.024250791254731636,284.0,1432.7977297611815,36,1,Goal reached
743,0.024129537298457977,378.0,2621.024361426078,71,1,Goal reached
744,0.024008889611965685,224.0,4944.287712380725,132,1,Goal reached
745,0.023888845163905856,442.0,1189.1637601440775,39,1,Goal reached
746,0.023769400938086327,606.0,2891.6173212151184,77,1,Goal reached
747,0.023650553933395897,316.0,5127.034342381074,150,0,Max steps reached
748,0.023532301163728918,396.0,5338.324685603458,150,0,Max steps reached
749,0.023414639657910272,456.0,1339.7486419405222,34,1,Goal reached
750,0.023297566459620722,512.0,3134.9156124715146,90,1,Goal reached
751,0.023181078627322618,480.0,1406.8284530007663,36,1,Goal reached
752,0.023065173234186005,222.0,3864.815645678576,101,1,Goal reached
753,0.022949847368015076,538.0,1469.400537026346,35,1,Goal reached
754,0.022835098131175,396.0,2198.4972008994405,58,1,Goal reached
755,0.022720922640519125,430.0,1183.052901804264,33,1,Goal reached
756,0.02260731802731653,406.0,1939.310985716126,57,1,Goal reached
757,0.022494281437179946,486.0,3059.576655335366,85,1,Goal reached
758,0.022381810029994047,466.0,1551.1208009601255,43,1,Goal reached
759,0.022269900979844076,316.0,3053.8933651149046,86,1,Goal reached
760,0.022158551474944856,410.0,4221.812306942712,125,1,Goal reached
761,0.022047758717570132,494.0,1130.5484464420447,33,1,Goal reached
762,0.021937519923982282,538.0,2854.080559221363,85,1,Goal reached
763,0.021827832324362372,354.0,850.8681881709399,33,1,Goal reached
764,0.02171869316274056,412.0,1271.3227684155195,32,1,Goal reached
765,0.021610099696926857,556.0,1558.6402163963144,48,1,Goal reached
766,0.021502049198442223,508.0,1072.9132514849834,36,1,Goal reached
767,0.021394538952450012,508.0,1827.3953317400556,52,1,Goal reached
768,0.02128756625768776,500.0,1126.7609214651486,30,1,Goal reached
769,0.021181128426399323,498.0,1669.491833629839,49,1,Goal reached
770,0.021075222784267326,482.0,2166.7746822693443,65,1,Goal reached
771,0.020969846670345987,466.0,1255.2369129785684,39,1,Goal reached
772,0.020864997436994256,368.0,3778.3346843929617,114,1,Goal reached
773,0.020760672449809284,462.0,4658.299666213468,127,1,Goal reached
774,0.020656869087560238,292.0,1316.9416024277598,46,1,Goal reached
775,0.020553584742122436,350.0,1660.8269756942204,55,1,Goal reached
776,0.020450816818411825,438.0,2800.651245827876,95,1,Goal reached
777,0.020348562734319765,-184.0,3872.128409308282,150,0,Max steps reached
778,0.020246819920648168,-1746.0,4022.5473545257996,145,5,Collision tolerance exceeded
779,0.020145585821044927,746.0,2940.398128954798,123,1,Goal reached
780,0.020044857891939702,548.0,2747.933524916014,106,1,Goal reached
781,0.019944633602480003,620.0,2166.6977258893085,82,1,Goal reached
782,0.019944633602480003,570.0,1217.5681687167435,53,1,Goal reached
783,0.019944633602480003,530.0,1329.300041433266,53,1,Goal reached
784,0.019944633602480003,776.0,1933.602768679788,84,1,Goal reached
785,0.019944633602480003,658.0,1888.8178967007298,55,1,Goal reached
786,0.019944633602480003,456.0,4095.358338713829,150,0,Max steps reached
787,0.019944633602480003,594.0,2952.144195756688,123,1,Goal reached
788,0.019944633602480003,278.0,1212.7241837255551,49,1,Goal reached
789,0.019944633602480003,640.0,2219.0085109011093,100,1,Goal reached
790,0.019944633602480003,-598.0,1922.898444883676,85,2,Goal reached
791,0.019944633602480003,486.0,608.7720600506466,31,1,Goal reached
792,0.019944633602480003,322.0,2312.2138127175795,99,3,Goal reached
793,0.019944633602480003,206.0,1475.5992068394607,61,2,Goal reached
794,0.019944633602480003,546.0,918.4195073549064,39,1,Goal reached
795,0.019944633602480003,546.0,627.1943850118782,33,1,Goal reached
796,0.019944633602480003,532.0,916.5378781307527,38,1,Goal reached
797,0.019944633602480003,614.0,1092.8314750034824,47,1,Goal reached
798,0.019944633602480003,558.0,1091.3476422015121,47,1,Goal reached
799,0.019944633602480003,-2.0,1505.5041429252278,73,1,Goal reached
800,0.019944633602480003,516.0,1540.1550938791424,64,1,Goal reached
801,0.019944633602480003,614.0,982.2465483369712,47,1,Goal reached
802,0.019944633602480003,546.0,617.1074850202295,29,1,Goal reached
803,0.019944633602480003,602.0,2244.130100309903,99,1,Goal reached
804,0.019944633602480003,442.0,1479.6464597783693,81,1,Goal reached
805,0.019944633602480003,436.0,946.141286280316,46,1,Goal reached
806,0.019944633602480003,622.0,1718.3540055304347,95,1,Goal reached
807,0.019944633602480003,472.0,530.5153129583481,30,1,Goal reached
808,0.019944633602480003,-572.0,1047.0316820136077,44,1,Goal reached
809,0.019944633602480003,572.0,1376.742477447368,60,1,Goal reached
810,0.019944633602480003,508.0,598.9596781357449,30,1,Goal reached
811,0.019944633602480003,602.0,1020.8808829759718,43,1,Goal reached
812,0.019944633602480003,508.0,576.4457169648927,32,1,Goal reached
813,0.019944633602480003,452.0,667.8182329746741,32,1,Goal reached
814,0.019944633602480003,576.0,639.3471240861589,32,1,Goal reached
815,0.019944633602480003,242.0,1540.087025506195,77,1,Goal reached
816,0.019944633602480003,460.0,647.3521229045654,38,1,Goal reached
817,0.019944633602480003,356.0,1449.4657551955183,66,1,Goal reached
818,0.019944633602480003,494.0,733.1226956884243,37,1,Goal reached
819,0.019944633602480003,-140.0,2586.6195695940037,112,1,Goal reached
820,0.019944633602480003,476.0,568.072870512954,26,1,Goal reached
821,0.019944633602480003,432.0,545.0628703743131,30,1,Goal reached
822,0.019944633602480003,516.0,641.9248154291697,30,1,Goal reached
823,0.019944633602480003,470.0,813.9270412733672,37,1,Goal reached
824,0.019944633602480003,-1820.0,863.0648607877393,36,1,Goal reached
825,0.019944633602480003,484.0,669.6491177304675,28,1,Goal reached
826,0.019944633602480003,-772.0,496.6104683929392,22,5,Collision tolerance exceeded
827,0.019944633602480003,-1882.0,946.6983077040625,31,1,Goal reached
828,0.019944633602480003,504.0,866.7525059782174,28,1,Goal reached
829,0.019944633602480003,484.0,936.14097365894,28,1,Goal reached
830,0.019944633602480003,532.0,819.0098483127251,32,1,Goal reached
831,0.019944633602480003,446.0,686.7314702067931,29,1,Goal reached
832,0.019944633602480003,446.0,838.7055218790006,35,1,Goal reached
833,0.019944633602480003,522.0,779.4045187623833,33,1,Goal reached
834,0.019944633602480003,-1108.0,2058.686529604179,76,1,Goal reached
835,0.019944633602480003,518.0,1465.147437765891,57,1,Goal reached
836,0.019944633602480003,434.0,817.4092769923471,29,1,Goal reached
837,0.019944633602480003,496.0,1505.27681173761,52,1,Goal reached
838,0.019944633602480003,400.0,813.2166193639188,28,1,Goal reached
839,0.019944633602480003,332.0,735.38572663174,28,1,Goal reached
840,0.019944633602480003,526.0,840.6630314107955,29,1,Goal reached
841,0.019944633602480003,284.0,1291.9763414209974,50,1,Goal reached
842,0.019944633602480003,320.0,2211.486336715862,82,1,Goal reached
843,0.019944633602480003,458.0,1413.381473519902,39,1,Goal reached
844,0.019944633602480003,662.0,958.0865256706854,41,1,Goal reached
845,0.019944633602480003,-4242.0,2340.46140281551,93,5,Collision tolerance exceeded
846,0.019944633602480003,-1192.0,1764.2703795261755,60,1,Goal reached
847,0.019944633602480003,378.0,2154.495363403176,73,1,Goal reached
848,0.019944633602480003,718.0,3991.1843805096846,137,1,Goal reached
849,0.019944633602480003,440.0,1300.4692072488954,48,1,Goal reached
850,0.019944633602480003,582.0,1886.417774864392,59,1,Goal reached
851,0.019944633602480003,546.0,1353.6589625906804,49,1,Goal reached
852,0.019944633602480003,460.0,1229.6136171434623,42,1,Goal reached
853,0.019944633602480003,486.0,1706.6614009188775,61,1,Goal reached
854,0.019944633602480003,474.0,886.5525141905307,37,1,Goal reached
855,0.019944633602480003,544.0,1488.154694131859,54,1,Goal reached
856,0.019944633602480003,-784.0,1273.8897091952176,42,5,Collision tolerance exceeded
857,0.019944633602480003,544.0,1980.4001138921467,66,1,Goal reached
858,0.019944633602480003,646.0,1896.5984013824086,69,1,Goal reached
859,0.019944633602480003,494.0,2844.592451157661,97,1,Goal reached
860,0.019944633602480003,528.0,924.6700109165588,38,1,Goal reached
861,0.019944633602480003,562.0,1764.0124199613279,63,1,Goal reached
862,0.019944633602480003,404.0,2850.9076865888055,94,1,Goal reached
863,0.019944633602480003,-282.0,2796.381662069208,109,5,Collision tolerance exceeded
864,0.019944633602480003,558.0,856.8907649948264,31,1,Goal reached
865,0.019944633602480003,-1526.0,2301.788735139108,83,1,Goal reached
866,0.019944633602480003,388.0,1898.1452234176977,62,1,Goal reached
867,0.019944633602480003,-348.0,4788.891111401262,150,0,Max steps reached
868,0.019944633602480003,536.0,1105.0911924898915,38,1,Goal reached
869,0.019944633602480003,612.0,1732.0827832769246,62,1,Goal reached
870,0.019944633602480003,470.0,1054.9159821620578,35,1,Goal reached
871,0.019944633602480003,-1516.0,4387.642397466149,150,3,Max steps reached
872,0.019944633602480003,-492.0,2486.4783889010387,72,5,Collision tolerance exceeded
873,0.019944633602480003,474.0,1000.3195649939798,29,1,Goal reached
874,0.019944633602480003,420.0,1168.437745416713,34,1,Goal reached
875,0.019944633602480003,388.0,1341.982294621137,38,1,Goal reached
876,0.019944633602480003,574.0,1236.0965001366146,35,1,Goal reached
877,0.019944633602480003,-2628.0,999.4827273833047,38,2,Goal reached
878,0.019944633602480003,-560.0,3246.2147453988396,94,1,Goal reached
879,0.019944633602480003,366.0,3001.4774367384794,83,1,Goal reached
880,0.019944633602480003,504.0,1580.4297049636775,48,1,Goal reached
881,0.019944633602480003,550.0,2254.096090413855,59,1,Goal reached
882,0.019944633602480003,546.0,1570.1851279491075,51,1,Goal reached
883,0.019944633602480003,596.0,2092.559727438698,58,1,Goal reached
884,0.019944633602480003,376.0,4527.410577153446,124,3,Goal reached
885,0.019944633602480003,574.0,1428.7654903849818,37,1,Goal reached
886,0.019944633602480003,390.0,1683.729408129724,49,1,Goal reached
887,0.019944633602480003,346.0,1771.6575574664985,51,1,Goal reached
888,0.019944633602480003,366.0,3080.6459538986933,91,1,Goal reached
889,0.019944633602480003,394.0,2409.73972160023,47,1,Goal reached
890,0.019944633602480003,524.0,1150.1249376769679,40,1,Goal reached
891,0.019944633602480003,298.0,1920.4572665179794,59,1,Goal reached
892,0.019944633602480003,238.0,1170.3901463204056,37,1,Goal reached
893,0.019944633602480003,366.0,1081.4303513542673,29,1,Goal reached
894,0.019944633602480003,342.0,5098.4833760910005,147,1,Goal reached
895,0.019944633602480003,-12.0,1956.691615652373,58,5,Collision tolerance exceeded
896,0.019944633602480003,468.0,1618.2027685244243,48,1,Goal reached
897,0.019944633602480003,494.0,1600.1872000435342,51,1,Goal reached
898,0.019944633602480003,540.0,1036.5064861209698,40,1,Goal reached
899,0.019944633602480003,518.0,1283.2037916331265,41,1,Goal reached
900,0.019944633602480003,444.0,2501.530281121866,86,1,Goal reached
901,0.019944633602480003,472.0,896.9735823375902,30,1,Goal reached
902,0.019944633602480003,114.0,1870.2745520321132,57,5,Collision tolerance exceeded
903,0.019944633602480003,-70.0,1246.5014399277184,43,5,Collision tolerance exceeded
904,0.019944633602480003,534.0,4212.638812562394,123,1,Goal reached
905,0.019944633602480003,504.0,1363.658009641499,50,1,Goal reached
906,0.019944633602480003,536.0,1062.0649034801977,38,1,Goal reached
907,0.019944633602480003,590.0,1432.0360107771414,41,1,Goal reached
908,0.019944633602480003,498.0,1026.9689838360591,31,1,Goal reached
909,0.019944633602480003,466.0,1105.4744149309822,31,1,Goal reached
910,0.019944633602480003,-148.0,4299.093775032964,132,3,Goal reached
911,0.019944633602480003,416.0,1057.2692290237237,36,1,Goal reached
912,0.019944633602480003,282.0,1503.9950264521374,41,1,Goal reached
913,0.019944633602480003,310.0,2725.0765999713303,81,1,Goal reached
914,0.019944633602480003,498.0,1022.5642374126606,31,1,Goal reached
915,0.019944633602480003,506.0,1095.3700702153064,33,1,Goal reached
916,0.019944633602480003,518.0,1420.8288685708967,41,1,Goal reached
917,0.019944633602480003,450.0,991.8797655583256,39,1,Goal reached
918,0.019944633602480003,316.0,1113.1211508279275,38,1,Goal reached
919,0.019944633602480003,588.0,4548.46036417761,150,0,Max steps reached
920,0.019944633602480003,-1752.0,4942.741751861215,150,2,Max steps reached
921,0.019944633602480003,338.0,1359.541166061597,45,1,Goal reached
922,0.019944633602480003,-1174.0,1833.4890088139987,59,1,Goal reached
923,0.019944633602480003,544.0,3342.193082564354,102,1,Goal reached
924,0.019944633602480003,436.0,1284.8841147549172,40,1,Goal reached
925,0.019944633602480003,258.0,3695.2385038005527,105,3,Goal reached
926,0.019944633602480003,-1152.0,3314.6605335409267,96,1,Goal reached
927,0.019944633602480003,390.0,1944.5130244370662,61,1,Goal reached
928,0.019944633602480003,-404.0,5537.37844311639,146,1,Goal reached
929,0.019944633602480003,120.0,5335.089449048477,150,0,Max steps reached
930,0.019944633602480003,28.0,5132.087050621907,150,1,Max steps reached
931,0.019944633602480003,592.0,3117.020083656548,82,1,Goal reached
932,0.019944633602480003,-842.0,3751.688693991284,99,1,Goal reached
933,0.019944633602480003,-1300.0,5998.015334154543,150,0,Max steps reached
934,0.019944633602480003,592.0,1255.676393809888,36,1,Goal reached
935,0.019944633602480003,520.0,1193.1891304568003,32,1,Goal reached
936,0.019944633602480003,-2170.0,6090.870075335883,150,2,Max steps reached
937,0.019944633602480003,-750.0,4670.078396061759,107,4,Goal reached
938,0.019944633602480003,522.0,1614.659402265942,37,1,Goal reached
939,0.019944633602480003,-2712.0,5625.357453978615,150,4,Max steps reached
940,0.019944633602480003,430.0,3082.141416892853,81,1,Goal reached
941,0.019944633602480003,518.0,3809.485355572742,95,1,Goal reached
942,0.019944633602480003,322.0,1341.076741703185,33,3,Goal reached
943,0.019944633602480003,-488.0,433.0979337595394,16,5,Collision tolerance exceeded
944,0.019944633602480003,482.0,1549.2290413824041,31,1,Goal reached
945,0.019944633602480003,454.0,1336.941253530007,33,1,Goal reached
946,0.019944633602480003,490.0,1239.9926907917188,37,1,Goal reached
947,0.019944633602480003,-4492.0,4264.994507142483,100,2,Goal reached
948,0.019944633602480003,498.0,3289.2754310195187,81,1,Goal reached
949,0.019944633602480003,408.0,3934.6575431282017,90,1,Goal reached
950,0.019944633602480003,578.0,3977.607625071655,83,1,Goal reached
951,0.019944633602480003,512.0,2171.979808424131,52,1,Goal reached
952,0.019944633602480003,538.0,2512.9624004413736,53,1,Goal reached
953,0.019944633602480003,118.0,5785.8140505280435,127,1,Goal reached
954,0.019944633602480003,468.0,1954.3390598451397,44,1,Goal reached
955,0.019944633602480003,536.0,3327.5276171027003,74,1,Goal reached
956,0.019944633602480003,472.0,2252.2461973821883,60,1,Goal reached
957,0.019944633602480003,-178.0,6415.858843619651,149,2,Goal reached
958,0.019944633602480003,204.0,6159.019330155831,150,0,Max steps reached
959,0.019944633602480003,330.0,4974.012380318756,119,1,Goal reached
960,0.019944633602480003,456.0,1207.7274092761354,28,1,Goal reached
961,0.019944633602480003,412.0,1473.7457051088256,36,1,Goal reached
962,0.019944633602480003,512.0,2555.2446399026658,54,1,Goal reached
963,0.019944633602480003,512.0,1647.0027293723306,36,1,Goal reached
964,0.019944633602480003,472.0,2179.500136110891,50,1,Goal reached
965,0.019944633602480003,586.0,1939.4408943739022,41,1,Goal reached
966,0.019944633602480003,636.0,2347.228176076088,50,1,Goal reached
967,0.019944633602480003,-164.0,2228.6077313643664,58,1,Goal reached
968,0.019944633602480003,510.0,1611.7223938497305,33,1,Goal reached
969,0.019944633602480003,518.0,1656.946688991019,45,1,Goal reached
970,0.019944633602480003,372.0,2372.780874376212,54,1,Goal reached
971,0.019944633602480003,388.0,3141.85221036141,66,1,Goal reached
972,0.019944633602480003,556.0,2531.3128206133883,62,1,Goal reached
973,0.019944633602480003,388.0,2196.899271337694,42,1,Goal reached
974,0.019944633602480003,524.0,3642.9067630319737,82,1,Goal reached
975,0.019944633602480003,536.0,3496.5044349513096,86,1,Goal reached
976,0.019944633602480003,292.0,1427.6417963450901,38,1,Goal reached
977,0.019944633602480003,446.0,2654.988008383131,63,1,Goal reached
978,0.019944633602480003,-710.0,3919.7441447578835,99,2,Goal reached
979,0.019944633602480003,-1610.0,2651.835888494293,67,5,Goal reached
980,0.019944633602480003,-1118.0,1945.6188652028022,49,3,Goal reached
981,0.019944633602480003,8.0,6338.094461648553,150,0,Max steps reached
982,0.019944633602480003,444.0,1277.0255220943409,30,1,Goal reached
983,0.019944633602480003,92.0,1550.1797369062378,36,1,Goal reached
984,0.019944633602480003,114.0,3341.4077004716087,89,1,Goal reached
985,0.019944633602480003,368.0,1119.5677410367202,32,1,Goal reached
986,0.019944633602480003,-2652.0,6082.202112533485,138,3,Goal reached
987,0.019944633602480003,488.0,1194.4918019043148,32,1,Goal reached
988,0.019944633602480003,-2384.0,3367.4018338146957,80,5,Goal reached
989,0.019944633602480003,436.0,3788.156161431179,102,1,Goal reached
990,0.019944633602480003,478.0,1558.8834166351976,31,1,Goal reached
991,0.019944633602480003,438.0,1050.0724654226142,27,1,Goal reached
992,0.019944633602480003,444.0,1405.0214778278496,34,1,Goal reached
993,0.019944633602480003,468.0,1170.7155336345056,30,1,Goal reached
994,0.019944633602480003,478.0,2172.6520135158403,55,1,Goal reached
995,0.019944633602480003,448.0,1817.4218780114575,48,1,Goal reached
996,0.019944633602480003,248.0,1898.7120382934127,46,1,Goal reached
997,0.019944633602480003,502.0,2052.1812244535777,45,1,Goal reached
998,0.019944633602480003,442.0,1131.188611169911,27,1,Goal reached
999,0.019944633602480003,388.0,2801.2216405716053,58,1,Goal reached
1000,0.019944633602480003,-2928.0,6163.315607392922,134,3,Goal reached
1001,0.019944633602480003,284.0,2515.379163855825,56,1,Goal reached
1002,0.019944633602480003,176.0,6537.775674272128,150,0,Max steps reached
1003,0.019944633602480003,378.0,3124.913094773777,79,1,Goal reached
1004,0.019944633602480003,484.0,1922.493372906763,38,1,Goal reached
1005,0.019944633602480003,454.0,1902.020431833098,39,1,Goal reached
1006,0.019944633602480003,152.0,2118.386560347224,49,5,Collision tolerance exceeded
1007,0.019944633602480003,56.0,1835.1590103453477,53,5,Collision tolerance exceeded
1008,0.019944633602480003,-726.0,6731.133850581789,150,2,Max steps reached
1009,0.019944633602480003,-2096.0,4347.89137827103,110,5,Collision tolerance exceeded
1010,0.019944633602480003,334.0,4284.064970911706,107,1,Goal reached
1011,0.019944633602480003,336.0,4132.43747073602,100,1,Goal reached
1012,0.019944633602480003,404.0,5987.163828823588,150,0,Max steps reached
1013,0.019944633602480003,496.0,2110.8213670172945,50,1,Goal reached
1014,0.019944633602480003,504.0,2650.3071078866283,64,1,Goal reached
1015,0.019944633602480003,284.0,6458.705680598421,150,0,Max steps reached
1016,0.019944633602480003,364.0,2937.946674880922,84,1,Goal reached
1017,0.019944633602480003,380.0,1780.1993819552158,44,1,Goal reached
1018,0.019944633602480003,-16.0,5852.577275500793,150,1,Max steps reached
1019,0.019944633602480003,-1784.0,6183.784597833479,150,0,Max steps reached
1020,0.019944633602480003,-1108.0,6469.3820368738025,150,0,Max steps reached
1021,0.019944633602480003,-212.0,6466.734176155503,150,0,Max steps reached
1022,0.019944633602480003,-652.0,5633.113804143793,150,0,Max steps reached
1023,0.019944633602480003,-332.0,6573.876518138581,150,1,Max steps reached
1024,0.019944633602480003,256.0,6215.668942834071,150,0,Max steps reached
