Episode,Epsilon,Total Reward,Loss,Steps,Collisions,Exit Reason
30,0.8603841919146962,-2922.0,9392.023526132998,66,5,Collision tolerance exceeded
31,0.8560822709551227,-1394.0,8342.057789287248,55,5,Collision tolerance exceeded
32,0.851801859600347,-1430.0,3873.1439600402155,25,5,Collision tolerance exceeded
33,0.8475428503023453,-2288.0,4824.283915505846,34,5,Collision tolerance exceeded
34,0.8433051360508336,-154.0,3736.3374658821654,27,5,Collision tolerance exceeded
35,0.8390886103705794,-856.0,5112.169857342809,42,5,Collision tolerance exceeded
36,0.8348931673187264,-854.0,3057.7804017733833,25,5,Collision tolerance exceeded
37,0.8307187014821328,-1220.0,5421.310252103556,44,5,Collision tolerance exceeded
38,0.8265651079747222,-356.0,3293.096683620806,26,5,Collision tolerance exceeded
39,0.8224322824348486,-2032.0,5712.710182908924,46,5,Collision tolerance exceeded
40,0.8183201210226743,-1458.0,5298.359119800857,43,5,Collision tolerance exceeded
41,0.8142285204175609,-2690.0,6835.394483991701,51,5,Collision tolerance exceeded
42,0.810157377815473,-432.0,2388.971473802578,18,5,Collision tolerance exceeded
43,0.8061065909263957,-1106.0,5524.027947742932,41,5,Collision tolerance exceeded
44,0.8020760579717637,-2520.0,7929.660026779493,66,5,Collision tolerance exceeded
45,0.798065677681905,-1444.0,7214.116864300903,52,5,Collision tolerance exceeded
46,0.7940753492934954,-710.0,3193.7971551367427,25,5,Collision tolerance exceeded
47,0.7901049725470279,-570.0,5368.3919367057515,39,5,Collision tolerance exceeded
48,0.7861544476842928,-1668.0,6840.211478449652,48,5,Collision tolerance exceeded
49,0.7822236754458713,-1384.0,6933.9541557909915,50,5,Collision tolerance exceeded
50,0.778312557068642,-1056.0,3850.1637083847663,26,5,Collision tolerance exceeded
51,0.7744209942832988,-388.0,4437.450896424503,28,5,Collision tolerance exceeded
52,0.7705488893118823,-684.0,5345.646615914757,36,5,Collision tolerance exceeded
53,0.7666961448653229,-4260.0,17120.65070252014,110,5,Collision tolerance exceeded
54,0.7628626641409962,-1258.0,10853.995107660547,73,5,Collision tolerance exceeded
55,0.7590483508202912,-1642.0,8118.95186316221,56,5,Collision tolerance exceeded
56,0.7552531090661897,-1036.0,5292.9080014507535,34,5,Collision tolerance exceeded
57,0.7514768435208588,-1480.0,8533.284401992323,54,5,Collision tolerance exceeded
58,0.7477194593032545,-330.0,10776.432059322251,63,5,Collision tolerance exceeded
59,0.7439808620067382,-3584.0,19993.509167439675,136,5,Collision tolerance exceeded
60,0.7402609576967045,-670.0,4625.654550624722,31,5,Collision tolerance exceeded
61,0.736559652908221,-1694.0,6759.378181183415,41,5,Collision tolerance exceeded
62,0.7328768546436799,-248.0,5237.092727294687,34,5,Collision tolerance exceeded
63,0.7292124703704616,-1640.0,15626.532281307316,92,5,Collision tolerance exceeded
64,0.7255664080186093,-248.0,5046.376050595785,32,5,Collision tolerance exceeded
65,0.7219385759785162,-1066.0,4643.881964147306,31,5,Collision tolerance exceeded
66,0.7183288830986236,-70.0,2729.456564723983,17,5,Collision tolerance exceeded
67,0.7147372386831305,-146.0,9936.897343583307,60,5,Collision tolerance exceeded
68,0.7111635524897149,-1362.0,16605.424763811643,96,5,Collision tolerance exceeded
69,0.7076077347272662,-882.0,4886.249264159155,30,5,Collision tolerance exceeded
70,0.7040696960536299,-18.0,8487.173607493192,50,5,Collision tolerance exceeded
71,0.7005493475733617,-504.0,5114.538644545792,30,5,Collision tolerance exceeded
72,0.697046600835495,-1168.0,8092.3549363624215,44,5,Collision tolerance exceeded
73,0.6935613678313175,-206.0,5651.247561269059,33,5,Collision tolerance exceeded
74,0.6900935609921609,-3256.0,13145.79551656587,71,5,Collision tolerance exceeded
75,0.6866430931872001,-1080.0,7120.886268658018,42,5,Collision tolerance exceeded
76,0.6832098777212641,-1220.0,12601.944822615755,67,5,Collision tolerance exceeded
77,0.6797938283326578,-492.0,11458.182656954723,62,5,Collision tolerance exceeded
78,0.6763948591909945,-734.0,5790.774467597746,33,5,Collision tolerance exceeded
79,0.6730128848950395,-858.0,5169.2615348483905,33,5,Collision tolerance exceeded
80,0.6696478204705644,-1852.0,7747.566017370517,42,5,Collision tolerance exceeded
81,0.6662995813682115,-474.0,4497.033638483273,23,5,Collision tolerance exceeded
82,0.6629680834613705,-3220.0,9141.458591522187,50,5,Collision tolerance exceeded
83,0.6596532430440636,-660.0,5707.946578420915,30,5,Collision tolerance exceeded
84,0.6563549768288433,-1786.0,7909.1452402978575,48,5,Collision tolerance exceeded
85,0.653073201944699,-440.0,6205.305302492441,38,5,Collision tolerance exceeded
86,0.6498078359349755,-1260.0,6301.46844009057,34,5,Collision tolerance exceeded
87,0.6465587967553006,-3766.0,13107.929575070932,69,5,Collision tolerance exceeded
88,0.6433260027715241,-422.0,12504.426072028456,69,5,Collision tolerance exceeded
89,0.6401093727576664,-542.0,12176.351455994929,79,5,Collision tolerance exceeded
90,0.6369088258938781,-778.0,6373.950399022447,39,5,Collision tolerance exceeded
91,0.6337242817644086,-270.0,5845.921771039635,35,5,Collision tolerance exceeded
92,0.6305556603555866,-1132.0,6619.5022066246665,38,5,Collision tolerance exceeded
93,0.6274028820538087,-532.0,9008.469986008684,54,5,Collision tolerance exceeded
94,0.6242658676435396,-338.0,6209.5845107760415,37,5,Collision tolerance exceeded
95,0.6211445383053219,-1048.0,7092.8440386312695,42,5,Collision tolerance exceeded
96,0.6180388156137953,-952.0,3898.763753291756,22,5,Collision tolerance exceeded
97,0.6149486215357263,-208.0,9145.931885586828,52,5,Collision tolerance exceeded
98,0.6118738784280476,-6968.0,14701.08290476897,84,5,Collision tolerance exceeded
99,0.6088145090359074,-924.0,7454.241464613076,44,5,Collision tolerance exceeded
100,0.6057704364907278,-1802.0,12550.045560907225,75,5,Collision tolerance exceeded
101,0.6027415843082742,-214.0,3642.90329871471,21,5,Collision tolerance exceeded
102,0.5997278763867329,-676.0,4168.056196844307,26,5,Collision tolerance exceeded
103,0.5967292370047992,-1036.0,8734.891897084235,48,5,Collision tolerance exceeded
104,0.5937455908197752,-634.0,6169.265185527771,37,5,Collision tolerance exceeded
105,0.5907768628656763,-92.0,3904.0506360574736,26,5,Collision tolerance exceeded
106,0.5878229785513479,-232.0,4714.613049213667,30,5,Collision tolerance exceeded
107,0.5848838636585911,-128.0,6419.034585012607,38,5,Collision tolerance exceeded
108,0.5819594443402982,-1034.0,3942.9187872071725,25,5,Collision tolerance exceeded
109,0.5790496471185967,-94.0,5098.266833537742,33,5,Collision tolerance exceeded
110,0.5761543988830038,-2212.0,10710.88529715941,64,5,Collision tolerance exceeded
111,0.5732736268885887,-1150.0,6557.647662729707,43,5,Collision tolerance exceeded
112,0.5704072587541458,-1336.0,5747.205450182488,36,5,Collision tolerance exceeded
113,0.567555222460375,-672.0,2627.6080459364375,16,5,Collision tolerance exceeded
114,0.5647174463480732,-310.0,4145.955036376883,27,5,Collision tolerance exceeded
115,0.5618938591163328,18.0,3792.8801991159926,27,5,Collision tolerance exceeded
116,0.5590843898207511,-1732.0,5580.3377216623885,32,5,Collision tolerance exceeded
117,0.5562889678716474,-876.0,5250.592376163392,30,5,Collision tolerance exceeded
118,0.5535075230322891,-518.0,4290.098894782177,27,5,Collision tolerance exceeded
119,0.5507399854171277,-320.0,6345.233018636147,40,5,Collision tolerance exceeded
120,0.547986285490042,-548.0,7896.571503892557,51,5,Collision tolerance exceeded
121,0.5452463540625918,-5644.0,12099.976732945821,70,5,Collision tolerance exceeded
122,0.5425201222922789,-1266.0,7098.065544995917,43,5,Collision tolerance exceeded
123,0.5398075216808175,-468.0,5069.256795976523,32,5,Collision tolerance exceeded
124,0.5371084840724134,-110.0,4516.115067354942,31,5,Collision tolerance exceeded
125,0.5344229416520513,-1012.0,4089.2478280567047,24,5,Collision tolerance exceeded
126,0.531750826943791,-542.0,6000.295516432005,41,5,Collision tolerance exceeded
127,0.5290920728090721,-180.0,3087.4646167266765,20,5,Collision tolerance exceeded
128,0.5264466124450268,-1192.0,5584.9573168552815,40,5,Collision tolerance exceeded
129,0.5238143793828016,-2082.0,6112.016837387349,39,5,Collision tolerance exceeded
130,0.5211953074858876,-392.0,5428.878626480731,34,5,Collision tolerance exceeded
131,0.5185893309484582,-642.0,8951.486250333994,48,5,Collision tolerance exceeded
132,0.5159963842937159,-508.0,22593.153901891987,138,5,Collision tolerance exceeded
133,0.5134164023722473,-328.0,6958.549886341945,44,5,Collision tolerance exceeded
134,0.510849320360386,-902.0,4714.339653918472,30,5,Collision tolerance exceeded
135,0.5082950737585841,-812.0,6765.747001446004,46,5,Collision tolerance exceeded
136,0.5057535983897912,-330.0,11606.745245665674,75,5,Collision tolerance exceeded
137,0.5032248303978422,-364.0,5495.830556497749,32,5,Collision tolerance exceeded
138,0.500708706245853,-2730.0,8866.610575127272,54,5,Collision tolerance exceeded
139,0.4982051627146237,-1490.0,3508.636573176933,24,5,Collision tolerance exceeded
140,0.49571413690105054,-2314.0,6240.0634609723575,39,5,Collision tolerance exceeded
141,0.4932355662165453,-6446.0,13573.74370103091,87,5,Collision tolerance exceeded
142,0.4907693883854626,-738.0,8676.534199189764,52,5,Collision tolerance exceeded
143,0.4883155414435353,-76.0,6327.144022091699,40,5,Collision tolerance exceeded
144,0.4858739637363176,-6.0,3858.9294108550803,27,5,Collision tolerance exceeded
145,0.483444593917636,-926.0,4562.232015948791,27,5,Collision tolerance exceeded
146,0.4810273709480478,-708.0,15450.80826340807,100,5,Collision tolerance exceeded
147,0.47862223409330756,-664.0,4007.6416844048463,28,5,Collision tolerance exceeded
148,0.47622912292284103,-4612.0,17174.108817147826,112,5,Collision tolerance exceeded
149,0.4738479773082268,-5138.0,15024.218976553835,99,5,Collision tolerance exceeded
150,0.47147873742168567,-562.0,5207.997981528239,30,5,Collision tolerance exceeded
151,0.46912134373457726,-864.0,7806.59739499032,48,5,Collision tolerance exceeded
152,0.46677573701590436,-622.0,4005.09131829939,23,5,Collision tolerance exceeded
153,0.46444185833082485,-892.0,5692.141534125913,38,5,Collision tolerance exceeded
154,0.46211964903917074,-692.0,5711.878270086933,36,5,Collision tolerance exceeded
155,0.4598090507939749,-136.0,6507.048909817142,40,5,Collision tolerance exceeded
156,0.457510005540005,-956.0,14465.340026251011,81,5,Collision tolerance exceeded
157,0.45522245551230495,-2082.0,8693.831771900008,48,5,Collision tolerance exceeded
158,0.4529463432347434,-512.0,3761.463018845301,20,5,Collision tolerance exceeded
159,0.4506816115185697,-160.0,3630.8081200227925,24,5,Collision tolerance exceeded
160,0.4484282034609769,-1798.0,11085.804487130777,63,5,Collision tolerance exceeded
161,0.446186062443672,-408.0,7265.764468086363,41,5,Collision tolerance exceeded
162,0.4439551321314536,-198.0,3519.849927664858,21,5,Collision tolerance exceeded
163,0.4417353564707963,-2070.0,10645.363219230105,60,5,Collision tolerance exceeded
164,0.43952667968844233,-2190.0,8973.437043289956,49,5,Collision tolerance exceeded
165,0.43732904629000013,156.0,6877.1507873820465,36,5,Collision tolerance exceeded
166,0.4351424010585501,-1556.0,6055.729724761798,36,5,Collision tolerance exceeded
167,0.43296668905325736,-404.0,3815.197342879954,22,5,Collision tolerance exceeded
168,0.43080185560799106,-2860.0,22704.723151406033,128,5,Collision tolerance exceeded
169,0.4286478463299511,-1134.0,4396.109316968315,25,5,Collision tolerance exceeded
170,0.42650460709830135,-200.0,3894.4081391565783,24,5,Collision tolerance exceeded
171,0.42437208406280985,-596.0,4977.1875350165865,32,5,Collision tolerance exceeded
172,0.4222502236424958,-540.0,7504.456807932402,41,5,Collision tolerance exceeded
173,0.42013897252428334,-470.0,6295.276653800212,40,5,Collision tolerance exceeded
174,0.4180382776616619,64.0,3511.4853789725694,21,5,Collision tolerance exceeded
175,0.4159480862733536,134.0,6977.913013244454,43,5,Collision tolerance exceeded
176,0.41386834584198684,-1132.0,5706.2283068828065,31,5,Collision tolerance exceeded
177,0.4117990041127769,-770.0,6365.6534217715,37,5,Collision tolerance exceeded
178,0.40974000909221303,-1490.0,5333.808639553705,32,5,Collision tolerance exceeded
179,0.40769130904675194,-4456.0,10653.668903725727,62,5,Collision tolerance exceeded
180,0.40565285250151817,-616.0,7246.120209685496,44,5,Collision tolerance exceeded
181,0.4036245882390106,-666.0,7560.457995462009,45,5,Collision tolerance exceeded
182,0.4016064652978155,-758.0,11017.65927810747,67,5,Collision tolerance exceeded
183,0.3995984329713264,-908.0,5142.679540181691,30,5,Collision tolerance exceeded
184,0.3976004408064698,-964.0,6426.836532427069,39,5,Collision tolerance exceeded
185,0.39561243860243744,-2074.0,10581.167781242733,59,5,Collision tolerance exceeded
186,0.3936343764094253,58.0,4607.301663357521,25,5,Collision tolerance exceeded
187,0.39166620452737816,-1748.0,6230.388687135899,36,5,Collision tolerance exceeded
188,0.3897078735047413,-1054.0,5625.420781010467,36,5,Collision tolerance exceeded
189,0.3877593341372176,-246.0,6278.645562190517,33,5,Collision tolerance exceeded
190,0.3858205374665315,-1558.0,9909.834201955795,59,5,Collision tolerance exceeded
191,0.38389143477919885,-2252.0,12186.566522544075,76,5,Collision tolerance exceeded
192,0.3819719776053028,-404.0,4407.237050166741,26,5,Collision tolerance exceeded
193,0.3800621177172763,-1362.0,4966.534443222821,34,5,Collision tolerance exceeded
194,0.37816180712868996,-606.0,5664.391667583943,32,5,Collision tolerance exceeded
195,0.37627099809304654,-690.0,10258.385618912793,61,5,Collision tolerance exceeded
196,0.3743896431025813,2.0,3559.411210531223,24,5,Collision tolerance exceeded
197,0.37251769488706843,-402.0,8797.91305244286,53,5,Collision tolerance exceeded
198,0.3706551064126331,-506.0,2956.788591606037,19,5,Collision tolerance exceeded
199,0.36880183088056995,-1124.0,4704.422641739176,32,5,Collision tolerance exceeded
200,0.3669578217261671,-116.0,3599.7296720875133,22,5,Collision tolerance exceeded
201,0.36512303261753626,170.0,2693.853829149484,17,5,Collision tolerance exceeded
202,0.3632974174544486,-734.0,5334.285991839662,36,5,Collision tolerance exceeded
203,0.3614809303671764,-476.0,6513.097473148113,43,5,Collision tolerance exceeded
204,0.3596735257153405,-666.0,3565.314360975141,21,5,Collision tolerance exceeded
205,0.3578751580867638,-1492.0,8157.333440970959,52,5,Collision tolerance exceeded
206,0.35608578229633,-2816.0,8107.727581057989,50,5,Collision tolerance exceeded
207,0.3543053533848483,124.0,2894.1670417039463,20,5,Collision tolerance exceeded
208,0.35253382661792404,116.0,6219.418823355851,36,5,Collision tolerance exceeded
209,0.3507711574848344,142.0,5479.117871119157,35,5,Collision tolerance exceeded
210,0.34901730169741024,-608.0,5367.914753020006,40,5,Collision tolerance exceeded
211,0.3472722151889232,-5302.0,9767.396761581145,63,5,Collision tolerance exceeded
212,0.3455358541129786,-1478.0,4879.726500333579,31,5,Collision tolerance exceeded
213,0.3438081748424137,-26.0,9492.9531314852,58,5,Collision tolerance exceeded
214,0.3420891339682016,266.0,3579.1052759019626,23,5,Collision tolerance exceeded
215,0.3403786882983606,-74.0,3586.689966385993,21,5,Collision tolerance exceeded
216,0.3386767948568688,58.0,2617.367004890686,19,5,Collision tolerance exceeded
217,0.33698341088258443,-208.0,4186.049046299813,23,5,Collision tolerance exceeded
218,0.3352984938281715,-134.0,4735.340606438707,27,5,Collision tolerance exceeded
219,0.33362200135903064,106.0,6135.112427720345,34,5,Collision tolerance exceeded
220,0.33195389135223546,-320.0,3846.50378524434,21,5,Collision tolerance exceeded
221,0.3302941218954743,-152.0,3114.1760291420505,17,5,Collision tolerance exceeded
222,0.32864265128599696,-104.0,5045.358781806355,28,5,Collision tolerance exceeded
223,0.326999438029567,-86.0,11172.53041199268,69,5,Collision tolerance exceeded
224,0.3253644408394192,-16.0,3861.4122844246594,22,5,Collision tolerance exceeded
225,0.3237376186352221,-366.0,5129.339000972137,30,5,Collision tolerance exceeded
226,0.322118930542046,-56.0,3513.7038100781842,19,5,Collision tolerance exceeded
227,0.32050833588933575,-386.0,3888.5513105499745,25,5,Collision tolerance exceeded
228,0.31890579420988907,-76.0,4258.812395450563,25,5,Collision tolerance exceeded
229,0.3173112652388396,98.0,3982.3483955493334,24,5,Collision tolerance exceeded
230,0.3157247089126454,-56.0,2547.5111541353035,17,5,Collision tolerance exceeded
231,0.3141460853680822,-278.0,5650.499009122195,35,5,Collision tolerance exceeded
232,0.3125753549412418,0.0,2780.279740610873,17,5,Collision tolerance exceeded
233,0.31101247816653554,48.0,4252.606612526491,27,5,Collision tolerance exceeded
234,0.30945741577570285,202.0,3041.27916059165,18,5,Collision tolerance exceeded
235,0.3079101286968243,8.0,4708.397348273384,29,5,Collision tolerance exceeded
236,0.3063705780533402,12.0,3548.208944020949,23,5,Collision tolerance exceeded
237,0.30483872516307353,62.0,1626.6048026078374,12,5,Collision tolerance exceeded
238,0.3033145315372582,-84.0,1954.0418512985816,13,5,Collision tolerance exceeded
239,0.3017979588795719,180.0,2690.8512218663927,20,5,Collision tolerance exceeded
240,0.30028896908517405,-110.0,2284.4648327584437,16,5,Collision tolerance exceeded
241,0.2987875242397482,86.0,2742.267866556108,16,5,Collision tolerance exceeded
242,0.29729358661854943,106.0,3661.4338292417215,23,5,Collision tolerance exceeded
243,0.29580711868545667,28.0,3309.804894709232,21,5,Collision tolerance exceeded
244,0.2943280830920294,-48.0,3128.647853148381,22,5,Collision tolerance exceeded
245,0.29285644267656924,152.0,3186.5751707745803,21,5,Collision tolerance exceeded
246,0.2913921604631864,54.0,3463.108781370496,24,5,Collision tolerance exceeded
247,0.28993519966087045,-132.0,2886.75101208713,20,5,Collision tolerance exceeded
248,0.2884855236625661,-122.0,2771.7706259412703,21,5,Collision tolerance exceeded
249,0.28704309604425327,-192.0,3519.932900267637,19,5,Collision tolerance exceeded
250,0.285607880564032,124.0,3035.9241273397024,21,5,Collision tolerance exceeded
251,0.28417984116121187,118.0,2233.383990604041,17,5,Collision tolerance exceeded
252,0.2827589419554058,14.0,2175.8773147348475,15,5,Collision tolerance exceeded
253,0.28134514724562876,196.0,2728.661297316019,19,5,Collision tolerance exceeded
254,0.2799384215094006,-540.0,2677.6605783904406,18,5,Collision tolerance exceeded
255,0.27853872940185365,108.0,3006.8840980350305,23,5,Collision tolerance exceeded
256,0.27714603575484437,-118.0,4714.934140708759,33,5,Collision tolerance exceeded
257,0.2757603055760701,-74.0,2441.8814355058294,18,5,Collision tolerance exceeded
258,0.2743815040481898,-82.0,1977.4319037336222,15,5,Collision tolerance exceeded
259,0.2730095965279488,-396.0,3161.908700003478,24,5,Collision tolerance exceeded
260,0.27164454854530906,62.0,1997.4828713161976,16,5,Collision tolerance exceeded
261,0.2702863258025825,-68.0,3003.8438205122584,23,5,Collision tolerance exceeded
262,0.2689348941735696,94.0,4078.7802247700924,27,5,Collision tolerance exceeded
263,0.26759021970270175,138.0,3959.819106401692,29,5,Collision tolerance exceeded
264,0.2662522686041882,80.0,3751.4441898601226,26,5,Collision tolerance exceeded
265,0.2649210072611673,72.0,3378.586624709699,24,5,Collision tolerance exceeded
266,0.26359640222486147,-36.0,2532.1201615179107,21,5,Collision tolerance exceeded
267,0.26227842021373715,-16.0,2012.7941171443142,17,5,Collision tolerance exceeded
268,0.2609670281126685,124.0,2506.045584916714,21,5,Collision tolerance exceeded
269,0.25966219297210513,274.0,3084.166357639945,23,5,Collision tolerance exceeded
270,0.2583638820072446,-552.0,4165.567514628658,33,5,Collision tolerance exceeded
271,0.2570720625972084,76.0,2217.780898402881,19,5,Collision tolerance exceeded
272,0.25578670228422234,-1308.0,4997.045479332996,37,5,Collision tolerance exceeded
273,0.25450776877280124,108.0,2553.2396320073203,19,5,Collision tolerance exceeded
274,0.2532352299289372,-116.0,2010.5867146117262,17,5,Collision tolerance exceeded
275,0.2519690537792925,-122.0,3295.1215537116736,23,5,Collision tolerance exceeded
276,0.2507092085103961,-2006.0,5828.26788692647,47,5,Collision tolerance exceeded
277,0.2494556624678441,158.0,4553.046843756885,33,5,Collision tolerance exceeded
278,0.24820838415550486,-268.0,2920.7651700738757,22,5,Collision tolerance exceeded
279,0.24696734223472733,-484.0,2494.762511486483,20,5,Collision tolerance exceeded
280,0.2457325055235537,-892.0,3068.6111509987386,24,5,Collision tolerance exceeded
281,0.24450384299593592,32.0,5596.2331667189155,44,5,Collision tolerance exceeded
282,0.24328132378095624,78.0,3459.3658008253797,27,5,Collision tolerance exceeded
283,0.24206491716205145,154.0,5039.747628973515,40,5,Collision tolerance exceeded
284,0.2408545925762412,110.0,2697.7126710614334,22,5,Collision tolerance exceeded
285,0.23965031961336,104.0,6348.7279855226925,47,5,Collision tolerance exceeded
286,0.2384520680152932,-630.0,6367.009412230283,53,5,Collision tolerance exceeded
287,0.23725980767521673,32.0,2914.6064400980504,25,5,Collision tolerance exceeded
288,0.23607350863684065,86.0,2077.3636753218634,17,5,Collision tolerance exceeded
289,0.23489314109365644,-134.0,3579.7616377585964,32,5,Collision tolerance exceeded
290,0.23371867538818816,-2276.0,4741.067221269192,38,5,Collision tolerance exceeded
291,0.23255008201124722,-128.0,4991.529803531341,40,5,Collision tolerance exceeded
292,0.231387331601191,62.0,2478.3104049535955,24,5,Collision tolerance exceeded
293,0.23023039494318503,-56.0,4380.102374308627,38,5,Collision tolerance exceeded
294,0.2290792429684691,162.0,5109.778865764826,42,5,Collision tolerance exceeded
295,0.22793384675362674,-6.0,1664.3630239140512,13,5,Collision tolerance exceeded
296,0.22679417751985861,-272.0,2576.662474575013,22,5,Collision tolerance exceeded
297,0.22566020663225933,-52.0,2493.5883558443197,18,5,Collision tolerance exceeded
298,0.22453190559909803,-182.0,4379.835021205952,37,5,Collision tolerance exceeded
299,0.22340924607110255,118.0,1906.8521836439513,15,5,Collision tolerance exceeded
300,0.22229219984074702,2.0,4133.18578359531,31,5,Collision tolerance exceeded
301,0.2211807388415433,94.0,1850.0000787385093,17,5,Collision tolerance exceeded
302,0.22007483514733558,-382.0,3566.4684876787705,29,5,Collision tolerance exceeded
303,0.2189744609715989,-144.0,3381.2605995228805,30,5,Collision tolerance exceeded
304,0.2178795886667409,-158.0,2253.275823869727,21,5,Collision tolerance exceeded
305,0.2167901907234072,-58.0,2473.4268792266953,21,5,Collision tolerance exceeded
306,0.21570623976979014,-410.0,3069.1712918876324,24,5,Collision tolerance exceeded
307,0.21462770857094118,-250.0,3926.918254020457,36,5,Collision tolerance exceeded
308,0.21355457002808648,-488.0,2039.7774952413422,16,5,Collision tolerance exceeded
309,0.21248679717794605,-1570.0,3404.3587970570925,29,5,Collision tolerance exceeded
310,0.21142436319205632,-1062.0,3826.999101393038,27,5,Collision tolerance exceeded
311,0.21036724137609603,-4.0,2406.308864692107,16,5,Collision tolerance exceeded
312,0.20931540516921554,100.0,1278.576245968869,12,5,Collision tolerance exceeded
313,0.20826882814336947,-180.0,2554.5504748643,22,5,Collision tolerance exceeded
314,0.20722748400265262,-170.0,2411.190110219804,21,5,Collision tolerance exceeded
315,0.20619134658263935,-118.0,3049.8832581734277,27,5,Collision tolerance exceeded
316,0.20516038984972615,92.0,3198.0322729498175,25,5,Collision tolerance exceeded
317,0.2041345879004775,-116.0,3013.333609026835,25,5,Collision tolerance exceeded
318,0.2031139149609751,-354.0,3772.8451252204613,28,5,Collision tolerance exceeded
319,0.20209834538617025,-6.0,2303.2283612295105,19,5,Collision tolerance exceeded
320,0.2010878536592394,-280.0,3022.960816416872,22,5,Collision tolerance exceeded
321,0.2000824143909432,46.0,2802.8397566202093,22,5,Collision tolerance exceeded
322,0.19908200231898848,-8.0,4028.3693374763097,32,5,Collision tolerance exceeded
323,0.19808659230739353,-44.0,1858.4168404814075,17,5,Collision tolerance exceeded
324,0.19709615934585656,-422.0,3387.960366527728,29,5,Collision tolerance exceeded
325,0.19611067854912728,-766.0,3003.732196774814,25,5,Collision tolerance exceeded
326,0.19513012515638165,-106.0,2900.241089345644,25,5,Collision tolerance exceeded
327,0.19415447453059972,-128.0,4231.006664738386,36,5,Collision tolerance exceeded
328,0.19318370215794672,134.0,3117.0702357079012,27,5,Collision tolerance exceeded
329,0.192217783647157,-54.0,2258.360077944804,20,5,Collision tolerance exceeded
330,0.1912566947289212,184.0,2146.1947587046075,18,5,Collision tolerance exceeded
331,0.1903004112552766,126.0,2064.8226430693467,18,5,Collision tolerance exceeded
332,0.18934890919900021,166.0,1714.7358835539035,14,5,Collision tolerance exceeded
333,0.18840216465300522,156.0,2150.3261999031793,18,5,Collision tolerance exceeded
334,0.18746015382974018,-96.0,2224.0743342954083,18,5,Collision tolerance exceeded
335,0.1865228530605915,228.0,2484.2898895430462,18,5,Collision tolerance exceeded
336,0.18559023879528855,152.0,2094.542222064487,18,5,Collision tolerance exceeded
337,0.1846622876013121,6.0,2623.8944420185144,21,5,Collision tolerance exceeded
338,0.18373897616330553,216.0,2132.909120842723,20,5,Collision tolerance exceeded
339,0.182820281282489,226.0,4312.3254390293,36,5,Collision tolerance exceeded
340,0.18190617987607657,354.0,2337.809355388724,20,5,Collision tolerance exceeded
341,0.18099664897669618,210.0,2275.606410205616,19,5,Collision tolerance exceeded
342,0.1800916657318127,14.0,2032.149279066096,18,5,Collision tolerance exceeded
343,0.17919120740315364,138.0,2301.8682800858046,21,5,Collision tolerance exceeded
344,0.17829525136613786,158.0,3217.1642313787834,27,5,Collision tolerance exceeded
345,0.17740377510930716,180.0,2120.765180700004,20,5,Collision tolerance exceeded
346,0.17651675623376062,42.0,2870.0491977328566,23,5,Collision tolerance exceeded
